id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
2_2234336,strips-mprime-x-12,noop_eats_hotdog_lettuce,2234336,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
1_5843979,strips-mprime-x-12,noop_eats_lettuce_wurst,5843979,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_904760,strips-mprime-x-12,noop_locale_lettuce_surrey,904760,3,a,176,1,0,0,175,0,176,1,0,0,175,0,177,0
3_2022522,strips-mprime-x-12,feast_rest_hotdog_lettuce_quebec_arizona,2022522,3,a,432,7,0,2,423,0,427,2,0,2,423,0,434,0
2_6145972,strips-mprime-x-12,craves_love_broccoli,6145972,2,f,21,3,0,0,18,0,25,7,0,0,18,0,28,0
2_2029541,strips-mprime-x-12,eats_lettuce_arugula,2029541,2,f,1,1,0,0,0,0,21,21,0,0,0,0,22,0
4_7453220,strips-mprime-x-12,craves_grief_turkey,7453220,4,f,18,3,0,3,12,0,21,6,0,3,12,0,24,0
2_88975,strips-mprime-x-12,eats_hotdog_lettuce,88975,2,f,1,1,0,0,0,0,7,7,0,0,0,0,8,0
4_344803,strips-mprime-x-12,feast_excitement_turkey_broccoli_surrey_guanabara,344803,4,a,398,7,0,2,389,0,392,2,0,1,389,0,400,0
2_3354459,strips-mprime-x-12,feast_intoxication_lettuce_arugula_guanabara_goias,3354459,2,a,253,7,0,2,244,0,248,2,0,2,244,0,255,0
4_7018501,strips-mprime-x-12,succumb_anger_excitement_arugula_jupiter_neptune,7018501,4,a,279,7,0,2,270,0,273,2,0,1,270,0,281,0
3_993029,strips-mprime-x-12,drink_wurst_broccoli_goias_guanabara_surrey_quebec_arizona,993029,3,a,283,5,0,2,276,0,280,2,0,2,276,0,285,0
3_6321310,strips-mprime-x-12,drink_hotdog_pork_quebec_pennsylvania_kentucky_arizona_surrey,6321310,3,a,192,5,0,2,185,0,189,2,0,2,185,0,194,0
4_1158365,strips-mprime-x-12,feast_love_wurst_arugula_pennsylvania_quebec,1158365,4,a,394,7,0,2,385,0,389,2,0,2,385,0,396,0
3_3700863,strips-mprime-x-12,locale_broccoli_pennsylvania,3700863,3,f,39,23,0,11,5,0,31,15,0,11,5,0,54,0
2_1822897,strips-mprime-x-12,noop_locale_turkey_quebec,1822897,2,a,98,1,0,0,97,0,98,1,0,0,97,0,99,0
2_4424962,strips-mprime-x-12,drink_lettuce_broccoli_guanabara_surrey_arizona_kentucky_pennsylvania,4424962,2,a,306,5,0,2,299,0,303,2,0,2,299,0,308,0
2_7947443,strips-mprime-x-12,noop_harmony_excitement_neptune,7947443,2,a,4,1,0,0,3,0,4,1,0,0,3,0,5,0
2_1314562,strips-mprime-x-12,feast_love_lettuce_arugula_pennsylvania_quebec,1314562,2,a,256,7,0,2,247,0,251,2,0,2,247,0,258,0
3_796759,strips-mprime-x-12,succumb_grief_love_hotdog_pluto_jupiter,796759,3,a,163,7,0,2,154,0,158,2,0,2,154,0,165,0
2_4424905,strips-mprime-x-12,noop_orbits_pluto_jupiter,4424905,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_2745771,strips-mprime-x-12,succumb_grief_love_kale_pluto_jupiter,2745771,4,a,267,7,0,2,258,0,262,2,0,2,258,0,269,0
3_3335683,strips-mprime-x-12,noop_fears_anger_excitement,3335683,3,a,206,1,0,0,205,0,206,1,0,0,205,0,207,0
1_6375709,strips-mprime-x-12,noop_locale_pork_pennsylvania,6375709,1,a,11,1,0,0,10,0,11,1,0,0,10,0,12,0
2_2460436,strips-mprime-x-12,feast_love_broccoli_wurst_quebec_arizona,2460436,2,a,273,7,0,2,264,0,268,2,0,2,264,0,275,0
2_227952,strips-mprime-x-12,drink_lettuce_hotdog_guanabara_surrey_arizona_pennsylvania_quebec,227952,2,a,268,5,0,2,261,0,264,2,0,1,261,0,270,0
4_108015,strips-mprime-x-12,overcome_anger_excitement_pork_jupiter_neptune,108015,4,a,445,9,0,2,434,0,438,2,0,2,434,0,447,0
4_379584,strips-mprime-x-12,noop_locale_lettuce_arizona,379584,4,a,208,1,0,0,207,0,208,1,0,0,207,0,209,0
1_7329770,strips-mprime-x-12,feast_intoxication_lettuce_hotdog_arizona_surrey,7329770,1,a,89,7,0,2,80,0,84,2,0,2,80,0,91,0
4_2137518,strips-mprime-x-12,succumb_abrasion_intoxication_kale_pluto_jupiter,2137518,4,a,252,7,0,2,243,0,247,2,0,2,243,0,254,0
2_6792738,strips-mprime-x-12,harmony_love_jupiter,6792738,2,f,8,3,0,2,3,0,9,4,0,2,3,0,12,0
3_1284310,strips-mprime-x-12,feast_love_pork_wurst_kentucky_pennsylvania,1284310,3,a,258,7,0,2,249,0,253,2,0,2,249,0,260,0
2_1998905,strips-mprime-x-12,drink_lettuce_wurst_arizona_quebec_pennsylvania_guanabara_goias,1998905,2,a,254,5,0,2,247,0,251,2,0,2,247,0,256,0
2_3937741,strips-mprime-x-12,noop_harmony_love_jupiter,3937741,2,a,15,1,0,0,14,0,15,1,0,0,14,0,16,0
4_1445031,strips-mprime-x-12,locale_broccoli_kentucky,1445031,4,f,24,9,0,9,6,0,29,14,0,9,6,0,38,0
4_7569808,strips-mprime-x-12,noop_fears_abrasion_intoxication,7569808,4,a,104,1,0,0,103,0,104,1,0,0,103,0,105,0
3_1493868,strips-mprime-x-12,craves_grief_hotdog,1493868,3,f,12,3,0,3,6,0,15,6,0,3,6,0,18,0
4_3788319,strips-mprime-x-12,drink_lettuce_kale_quebec_pennsylvania_kentucky_arizona_surrey,3788319,4,a,322,5,0,2,315,0,319,2,0,2,315,0,324,0
2_4811658,strips-mprime-x-12,province_arizona,4811658,2,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
1_7315285,strips-mprime-x-12,locale_hotdog_kentucky,7315285,1,f,9,3,0,0,6,0,12,6,0,0,6,0,15,0
4_7099494,strips-mprime-x-12,overcome_anger_love_pork_pluto_jupiter,7099494,4,a,432,9,0,2,421,0,425,2,0,2,421,0,434,0
3_1800044,strips-mprime-x-12,succumb_anger_intoxication_arugula_pluto_jupiter,1800044,3,a,178,7,0,2,169,0,173,2,0,2,169,0,180,0
3_4195120,strips-mprime-x-12,drink_broccoli_wurst_arizona_quebec_pennsylvania_surrey_guanabara,4195120,3,a,273,5,0,2,266,0,270,2,0,2,266,0,275,0
3_492931,strips-mprime-x-12,locale_wurst_goias,492931,3,f,51,14,0,32,5,0,75,37,0,33,5,0,89,0
2_4629116,strips-mprime-x-12,feast_intoxication_turkey_broccoli_pennsylvania_quebec,4629116,2,a,296,7,0,2,287,0,291,2,0,2,287,0,298,0
4_2250400,strips-mprime-x-12,drink_lettuce_kale_surrey_arizona_quebec_kentucky_pennsylvania,2250400,4,a,322,5,0,2,315,0,318,2,0,1,315,0,324,0
2_5420304,strips-mprime-x-12,feast_love_arugula_wurst_kentucky_pennsylvania,5420304,2,a,247,7,0,2,238,0,241,2,0,1,238,0,249,0
