id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
5_3931593,strips-mprime-x-26,craves_entertainment_haroset,3931593,5,f,52,15,0,20,17,0,37,0,0,20,17,0,52,0
4_2496423,strips-mprime-x-26,feast_empathy_turkey_marzipan_manitoba_oregon,2496423,4,a,358,7,0,2,349,0,353,2,0,2,349,0,360,0
4_4934625,strips-mprime-x-26,province_kentucky,4934625,4,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_3202815,strips-mprime-x-26,craves_satisfaction_pepper,3202815,2,f,12,3,0,2,7,0,15,6,0,2,7,0,18,0
2_2478663,strips-mprime-x-26,noop_craves_learning_turkey,2478663,2,a,105,1,0,0,104,0,105,1,0,0,104,0,106,0
3_3956727,strips-mprime-x-26,feast_satisfaction_marzipan_haroset_moravia_kentucky,3956727,3,a,213,7,0,2,204,0,208,2,0,2,204,0,215,0
2_4881821,strips-mprime-x-26,eats_pepper_flounder,4881821,2,f,1,1,0,0,0,0,5,5,0,0,0,0,6,0
2_2841808,strips-mprime-x-26,craves_empathy_hamburger,2841808,2,f,19,4,0,7,8,0,29,13,0,8,8,0,33,0
3_7680742,strips-mprime-x-26,drink_pepper_haroset_quebec_kentucky_moravia_manitoba_oregon,7680742,3,a,208,5,0,2,201,0,205,2,0,2,201,0,210,0
3_7624468,strips-mprime-x-26,feast_entertainment_papaya_turkey_moravia_kentucky,7624468,3,a,450,7,0,2,441,0,445,2,0,2,441,0,452,0
1_3764452,strips-mprime-x-26,feast_empathy_rice_scallop_manitoba_oregon,3764452,1,a,106,7,0,2,97,0,100,2,0,1,97,0,108,0
4_346065,strips-mprime-x-26,feast_understanding_haroset_hamburger_moravia_kentucky,346065,4,a,342,7,0,2,333,0,337,2,0,2,333,0,344,0
4_6274603,strips-mprime-x-26,attacks_manitoba_oregon,6274603,4,f,1,1,0,0,0,0,290,290,0,0,0,0,291,0
4_2129963,strips-mprime-x-26,feast_empathy_haroset_hamburger_quebec_manitoba,2129963,4,a,370,7,0,2,361,0,365,2,0,2,361,0,372,0
4_602982,strips-mprime-x-26,noop_eats_turkey_papaya,602982,4,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_2884587,strips-mprime-x-26,feast_understanding_hamburger_haroset_kentucky_quebec,2884587,3,a,433,7,0,2,424,0,428,2,0,2,424,0,435,0
4_6190009,strips-mprime-x-26,feast_empathy_scallop_hamburger_manitoba_oregon,6190009,4,a,341,7,0,2,332,0,336,2,0,2,332,0,343,0
