id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
6_1305515,strips-mprime-x-4,succumb_loneliness_aesthetics_ham_mars_vulcan,1305515,6,a,231,7,0,2,222,0,226,2,0,2,222,0,233,0
6_2451185,strips-mprime-x-4,succumb_loneliness_aesthetics_grapefruit_mars_vulcan,2451185,6,a,231,7,0,2,222,0,226,2,0,2,222,0,233,0
5_6922128,strips-mprime-x-4,noop_food_shrimp,6922128,5,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
6_7907596,strips-mprime-x-4,overcome_anger_aesthetics_grapefruit_mars_vulcan,7907596,6,a,255,9,0,2,244,0,248,2,0,2,244,0,257,0
1_3181486,strips-mprime-x-4,noop_eats_muffin_arugula,3181486,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
6_4157079,strips-mprime-x-4,overcome_abrasion_aesthetics_grapefruit_mars_vulcan,4157079,6,a,255,9,0,2,244,0,248,2,0,2,244,0,257,0
3_3728979,strips-mprime-x-4,drink_cherry_arugula_bosnia_quebec_surrey_oregon_kentucky,3728979,3,a,68,5,0,2,61,0,65,2,0,2,61,0,70,0
0_4237339,strips-mprime-x-4,eats_ham_cherry,4237339,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1255527,strips-mprime-x-4,noop_locale_arugula_kentucky,1255527,2,a,19,1,0,0,18,0,19,1,0,0,18,0,20,0
5_3959731,strips-mprime-x-4,feast_aesthetics_arugula_wurst_bosnia_oregon,3959731,5,a,188,7,0,2,179,0,183,2,0,2,179,0,190,0
6_6814919,strips-mprime-x-4,succumb_abrasion_aesthetics_arugula_mars_vulcan,6814919,6,a,234,7,0,2,225,0,229,2,0,2,225,0,236,0
7_6239897,strips-mprime-x-4,province_bosnia,6239897,7,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4_575638,strips-mprime-x-4,drink_ham_cherry_bosnia_quebec_surrey_oregon_kentucky,575638,4,a,57,5,0,2,50,0,54,2,0,2,50,0,59,0
4_1567476,strips-mprime-x-4,pain_anger,1567476,4,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
4_2488701,strips-mprime-x-4,feast_aesthetics_shrimp_scallion_quebec_bosnia,2488701,4,a,171,7,0,2,162,0,164,2,0,0,162,0,173,0
0_6971153,strips-mprime-x-4,eats_arugula_cherry,6971153,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_394213,strips-mprime-x-4,feast_aesthetics_cherry_ham_oregon_kentucky,394213,6,a,239,7,0,2,230,0,234,2,0,2,230,0,241,0
0_6935494,strips-mprime-x-4,noop_pain_loneliness,6935494,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0_980777,strips-mprime-x-4,noop_food_muffin,980777,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3_4954514,strips-mprime-x-4,drink_cherry_scallop_bosnia_quebec_surrey_oregon_kentucky,4954514,3,a,60,5,0,2,53,0,57,2,0,2,53,0,62,0
1_2576170,strips-mprime-x-4,drink_scallop_grapefruit_kentucky_oregon_bosnia_surrey_quebec,2576170,1,a,17,5,0,2,10,0,14,2,0,2,10,0,19,0
4_6469987,strips-mprime-x-4,succumb_hangover_aesthetics_ham_mars_vulcan,6469987,4,a,142,7,0,2,133,0,137,2,0,2,133,0,144,0
1_382451,strips-mprime-x-4,food_scallion,382451,1,f,1,1,0,0,0,0,5,5,0,0,0,0,6,0
7_4031468,strips-mprime-x-4,craves_aesthetics_wurst,4031468,7,f,43,7,0,3,33,0,36,0,0,3,33,0,43,0
1_6249107,strips-mprime-x-4,drink_ham_scallop_bosnia_quebec_surrey_oregon_kentucky,6249107,1,a,17,5,0,2,10,0,13,2,0,1,10,0,19,0
3_7378607,strips-mprime-x-4,drink_muffin_grapefruit_kentucky_oregon_bosnia_surrey_quebec,7378607,3,a,34,5,0,2,27,0,31,2,0,2,27,0,36,0
4_1679462,strips-mprime-x-4,drink_arugula_bacon_kentucky_oregon_bosnia_surrey_quebec,1679462,4,a,163,5,0,2,156,0,160,2,0,2,156,0,165,0
4_2571482,strips-mprime-x-4,locale_arugula_oregon,2571482,4,f,23,11,0,9,3,0,23,11,0,9,3,0,34,0
4_4460410,strips-mprime-x-4,noop_locale_shrimp_bosnia,4460410,4,a,162,1,0,0,161,0,162,1,0,0,161,0,163,0
1_3096971,strips-mprime-x-4,noop_orbits_mars_vulcan,3096971,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
5_5092493,strips-mprime-x-4,feast_aesthetics_arugula_muffin_quebec_bosnia,5092493,5,a,188,7,0,2,179,0,183,2,0,2,179,0,190,0
0_6804138,strips-mprime-x-4,food_muffin,6804138,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_3947406,strips-mprime-x-4,drink_scallop_scallion_kentucky_oregon_bosnia_surrey_quebec,3947406,3,a,68,5,0,2,61,0,64,2,0,1,61,0,70,0
4_4715517,strips-mprime-x-4,noop_craves_sciatica_grapefruit,4715517,4,a,2,1,0,0,1,0,2,1,0,0,1,0,3,0
3_3505619,strips-mprime-x-4,drink_arugula_shrimp_kentucky_oregon_bosnia_surrey_quebec,3505619,3,a,72,5,0,2,65,0,69,2,0,2,65,0,74,0
6_304543,strips-mprime-x-4,noop_eats_scallion_muffin,304543,6,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
6_6249107,strips-mprime-x-4,drink_ham_scallop_bosnia_quebec_surrey_oregon_kentucky,6249107,6,a,52,5,0,2,45,0,48,2,0,1,45,0,54,0
