id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
3_4960763,strips-mprime-x-29,drink_scallop_pork_manitoba_quebec_alsace_kentucky_moravia,4960763,3,a,698,5,0,2,691,0,695,2,0,2,691,0,700,0
2_4278611,strips-mprime-x-29,noop_locale_pork_bavaria,4278611,2,a,160,1,0,0,159,0,160,1,0,0,159,0,161,0
0_1486223,strips-mprime-x-29,pain_angina,1486223,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_4384479,strips-mprime-x-29,feast_excitement_popover_papaya_alsace_quebec,4384479,3,a,535,7,0,2,526,0,530,2,0,2,526,0,537,0
3_6829550,strips-mprime-x-29,attacks_bavaria_oregon,6829550,3,f,1,1,0,0,0,0,297,297,0,0,0,0,298,0
0_4769684,strips-mprime-x-29,noop_harmony_achievement_uranus,4769684,0,a,2,0,0,0,2,0,3,1,0,0,2,0,3,0
2_20256,strips-mprime-x-29,province_oregon,20256,2,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_6175577,strips-mprime-x-29,drink_scallop_broccoli_oregon_bavaria_manitoba_alsace_quebec,6175577,3,a,412,5,0,2,405,0,409,2,0,2,405,0,414,0
2_3770032,strips-mprime-x-29,noop_craves_achievement_broccoli,3770032,2,a,214,1,0,0,213,0,214,1,0,0,213,0,215,0
3_2173473,strips-mprime-x-29,drink_papaya_melon_manitoba_quebec_alsace_kentucky_moravia,2173473,3,a,382,5,0,2,375,0,379,2,0,2,375,0,384,0
0_5711881,strips-mprime-x-29,pain_prostatitis,5711881,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3824023,strips-mprime-x-29,drink_pork_popover_manitoba_quebec_alsace_oregon_kentucky,3824023,2,a,276,5,0,2,269,0,273,2,0,2,269,0,278,0
3_6709828,strips-mprime-x-29,drink_scallop_melon_manitoba_quebec_alsace_kentucky_moravia,6709828,3,a,373,5,0,2,366,0,370,2,0,2,366,0,375,0
0_1984658,strips-mprime-x-29,drink_pork_pear_bavaria_manitoba_quebec_arizona_pennsylvania,1984658,0,a,19,0,4,2,13,0,17,2,0,2,13,0,21,0
0_1226337,strips-mprime-x-29,noop_craves_hangover_scallop,1226337,0,a,1,0,0,0,1,0,2,1,0,0,1,0,2,0
3_4712641,strips-mprime-x-29,drink_popover_melon_manitoba_quebec_alsace_bavaria_oregon,4712641,3,a,402,5,0,2,395,0,399,2,0,2,395,0,404,0
3_3501951,strips-mprime-x-29,feast_excitement_pork_scallop_oregon_kentucky,3501951,3,a,551,7,0,2,542,0,545,2,0,1,542,0,553,0
0_1417893,strips-mprime-x-29,noop_eats_papaya_pear,1417893,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3_1417893,strips-mprime-x-29,noop_eats_papaya_pear,1417893,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_7652210,strips-mprime-x-29,feast_achievement_papaya_pear_manitoba_bavaria,7652210,3,a,620,7,0,2,611,0,615,2,0,2,611,0,622,0
0_2743948,strips-mprime-x-29,noop_craves_sciatica_pork,2743948,0,a,1,0,0,0,1,0,2,1,0,0,1,0,2,0
0_2757705,strips-mprime-x-29,planet_pluto,2757705,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1994700,strips-mprime-x-29,noop_province_alsace,1994700,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_1098729,strips-mprime-x-29,noop_eats_broccoli_shrimp,1098729,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2_2973244,strips-mprime-x-29,drink_popover_pork_bavaria_manitoba_quebec_oregon_kentucky,2973244,2,a,386,5,0,2,379,0,383,2,0,2,379,0,388,0
3_2847777,strips-mprime-x-29,drink_popover_broccoli_oregon_bavaria_manitoba_pennsylvania_alsace,2847777,3,a,444,5,0,2,437,0,441,2,0,2,437,0,446,0
3_4044660,strips-mprime-x-29,noop_attacks_alsace_quebec,4044660,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_2557833,strips-mprime-x-29,drink_papaya_popover_alsace_pennsylvania_arizona_bavaria_oregon,2557833,2,a,256,5,0,2,249,0,253,2,0,2,249,0,258,0
3_3663839,strips-mprime-x-29,noop_pain_angina,3663839,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
