id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
2_6410479,strips-mprime-x-8,succumb_sciatica_rest_okra_vulcan_jupiter,6410479,2,a,102,7,0,2,93,0,97,2,0,2,93,0,104,0
2_5580230,strips-mprime-x-8,locale_rice_bavaria,5580230,2,f,9,4,0,4,1,0,12,6,0,5,1,0,16,0
4_481309,strips-mprime-x-8,drink_okra_cantelope_surrey_bosnia_pennsylvania_bavaria_goias,481309,4,a,212,5,0,2,205,0,209,2,0,2,205,0,214,0
4_450145,strips-mprime-x-8,craves_anger_turkey,450145,4,f,24,1,0,0,23,0,30,7,0,0,23,0,31,0
4_7492201,strips-mprime-x-8,drink_okra_rice_surrey_bosnia_pennsylvania_bavaria_goias,7492201,4,a,208,5,0,2,201,0,204,2,0,1,201,0,210,0
4_6216170,strips-mprime-x-8,craves_achievement_tofu,6216170,4,f,15,4,0,3,8,0,23,12,0,3,8,0,27,0
4_7323362,strips-mprime-x-8,noop_craves_aesthetics_muffin,7323362,4,a,405,1,0,0,404,0,405,1,0,0,404,0,406,0
4_4412934,strips-mprime-x-8,feast_rest_rice_tofu_bavaria_goias,4412934,4,a,247,7,0,2,238,0,242,2,0,2,238,0,249,0
1_1832582,strips-mprime-x-8,drink_tuna_muffin_surrey_bosnia_pennsylvania_bavaria_goias,1832582,1,a,47,5,0,2,40,0,44,2,0,2,40,0,49,0
4_4792885,strips-mprime-x-8,feast_aesthetics_muffin_rice_bavaria_goias,4792885,4,a,434,7,0,2,425,0,429,2,0,2,425,0,436,0
4_6239140,strips-mprime-x-8,feast_excitement_tomato_scallop_bavaria_goias,6239140,4,a,202,7,0,2,193,0,197,2,0,2,193,0,204,0
4_3889381,strips-mprime-x-8,harmony_aesthetics_uranus,3889381,4,f,26,9,0,6,11,0,46,29,0,6,11,0,55,0
2_917895,strips-mprime-x-8,noop_locale_hotdog_goias,917895,2,a,35,1,0,0,34,0,35,1,0,0,34,0,36,0
2_4964407,strips-mprime-x-8,noop_food_cantelope,4964407,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_3266699,strips-mprime-x-8,noop_eats_cantelope_arugula,3266699,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_5396383,strips-mprime-x-8,harmony_excitement_jupiter,5396383,4,f,15,7,0,4,4,0,27,19,0,4,4,0,34,0
4_1125336,strips-mprime-x-8,feast_love_okra_hotdog_bosnia_surrey,1125336,4,a,366,7,0,2,357,0,361,2,0,2,357,0,368,0
2_4476082,strips-mprime-x-8,feast_excitement_tomato_scallop_bosnia_surrey,4476082,2,a,94,7,0,2,85,0,89,2,0,2,85,0,96,0
2_323738,strips-mprime-x-8,food_rice,323738,2,f,1,1,0,0,0,0,30,30,0,0,0,0,31,0
5_1982005,strips-mprime-x-8,locale_baguette_goias,1982005,5,f,27,16,0,7,4,0,12,0,0,8,4,0,28,0
3_698697,strips-mprime-x-8,drink_pork_rice_surrey_bosnia_pennsylvania_bavaria_goias,698697,3,a,80,5,0,2,73,0,77,2,0,2,73,0,82,0
2_2839220,strips-mprime-x-8,eats_rice_muffin,2839220,2,f,1,1,0,0,0,0,4,4,0,0,0,0,5,0
2_4685541,strips-mprime-x-8,fears_abrasion_excitement,4685541,2,f,11,1,0,0,10,0,12,2,0,0,10,0,13,0
1_959493,strips-mprime-x-8,noop_eats_baguette_turkey,959493,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_4501206,strips-mprime-x-8,feast_learning_pork_cantelope_bosnia_surrey,4501206,4,a,134,7,0,2,125,0,128,2,0,1,125,0,136,0
1_6653658,strips-mprime-x-8,craves_rest_okra,6653658,1,f,5,1,0,0,4,0,15,11,0,0,4,0,16,0
4_5157444,strips-mprime-x-8,craves_excitement_pepper,5157444,4,f,22,2,0,1,19,0,26,5,0,2,19,0,28,0
4_5202406,strips-mprime-x-8,drink_tuna_tomato_pennsylvania_goias_bavaria_bosnia_surrey,5202406,4,a,214,5,0,2,207,0,211,2,0,2,207,0,216,0
5_6123415,strips-mprime-x-8,craves_lubricity_arugula,6123415,5,f,17,5,0,1,11,0,13,0,0,2,11,0,18,0
4_2515616,strips-mprime-x-8,noop_craves_aesthetics_turkey,2515616,4,a,159,1,0,0,158,0,159,1,0,0,158,0,160,0
1_4174008,strips-mprime-x-8,noop_food_turkey,4174008,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_6502159,strips-mprime-x-8,succumb_abrasion_excitement_tomato_uranus_vulcan,6502159,4,a,174,7,0,2,165,0,169,2,0,2,165,0,176,0
1_746090,strips-mprime-x-8,noop_food_flounder,746090,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_3642396,strips-mprime-x-8,feast_rest_okra_tuna_goias_pennsylvania,3642396,2,a,136,7,0,2,127,0,131,2,0,2,127,0,138,0
2_5335732,strips-mprime-x-8,noop_craves_lubricity_arugula,5335732,2,a,13,1,0,0,12,0,13,1,0,0,12,0,14,0
2_568293,strips-mprime-x-8,feast_rest_wonderbread_scallop_bavaria_goias,568293,2,a,103,7,0,2,94,0,98,2,0,2,94,0,105,0
0_6786863,strips-mprime-x-8,noop_locale_flounder_goias,6786863,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1_7184054,strips-mprime-x-8,feast_rest_flounder_wonderbread_bavaria_goias,7184054,1,a,39,7,0,2,30,0,32,2,0,0,30,0,41,0
5_1431034,strips-mprime-x-8,fears_anxiety_rest,1431034,5,f,44,13,0,5,26,0,31,0,0,5,26,0,44,0
4_143893,strips-mprime-x-8,noop_eats_tomato_scallop,143893,4,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_2572203,strips-mprime-x-8,succumb_anger_excitement_baguette_vulcan_jupiter,2572203,4,a,170,7,0,2,161,0,165,2,0,2,161,0,172,0
3_4543073,strips-mprime-x-8,feast_love_tomato_scallop_bavaria_goias,4543073,3,a,390,7,0,2,381,0,385,2,0,2,381,0,392,0
5_525077,strips-mprime-x-8,locale_baguette_bavaria,525077,5,f,16,9,0,3,4,0,7,0,0,3,4,0,16,0
4_5415525,strips-mprime-x-8,drink_pistachio_tomato_pennsylvania_goias_bavaria_bosnia_surrey,5415525,4,a,146,5,0,2,139,0,143,2,0,2,139,0,148,0
2_3814490,strips-mprime-x-8,eats_baguette_turkey,3814490,2,f,1,1,0,0,0,0,6,6,0,0,0,0,7,0
4_1667462,strips-mprime-x-8,feast_stimulation_okra_hotdog_bavaria_goias,1667462,4,a,259,7,0,2,250,0,254,2,0,2,250,0,261,0
2_3945182,strips-mprime-x-8,noop_pleasure_triumph,3945182,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_2774479,strips-mprime-x-8,overcome_hangover_love_tuna_vulcan_jupiter,2774479,4,a,384,9,0,2,373,0,377,2,0,2,373,0,386,0
2_1834650,strips-mprime-x-8,noop_craves_excitement_scallop,1834650,2,a,54,1,0,0,53,0,54,1,0,0,53,0,55,0
2_4681195,strips-mprime-x-8,feast_aesthetics_okra_wonderbread_bavaria_goias,4681195,2,a,184,7,0,2,175,0,179,2,0,2,175,0,186,0
4_5530214,strips-mprime-x-8,craves_aesthetics_pepper,5530214,4,f,26,1,0,0,25,0,28,3,0,0,25,0,29,0
4_5947907,strips-mprime-x-8,feast_love_baguette_tomato_bosnia_surrey,5947907,4,a,619,7,0,2,610,0,614,2,0,2,610,0,621,0
3_4680610,strips-mprime-x-8,overcome_anger_excitement_baguette_earth_uranus,4680610,3,a,127,9,0,2,116,0,119,2,0,1,116,0,129,0
3_6773862,strips-mprime-x-8,eats_okra_hotdog,6773862,3,f,1,1,0,0,0,0,29,29,0,0,0,0,30,0
2_7991280,strips-mprime-x-8,feast_rest_tuna_rice_bosnia_surrey,7991280,2,a,161,7,0,2,152,0,156,2,0,2,152,0,163,0
3_7484163,strips-mprime-x-8,feast_excitement_scallop_wonderbread_goias_pennsylvania,7484163,3,a,214,7,0,2,205,0,209,2,0,2,205,0,216,0
5_1180746,strips-mprime-x-8,craves_anxiety_wonderbread,1180746,5,f,46,1,0,0,45,0,45,0,0,0,45,0,46,0
3_4670507,strips-mprime-x-8,drink_pistachio_okra_pennsylvania_goias_bavaria_bosnia_surrey,4670507,3,a,183,5,0,2,176,0,179,2,0,1,176,0,185,0
4_1624858,strips-mprime-x-8,overcome_sciatica_triumph_okra_earth_uranus,1624858,4,a,246,9,0,2,235,0,239,2,0,2,235,0,248,0
4_7311106,strips-mprime-x-8,drink_scallop_pork_pennsylvania_goias_bavaria_bosnia_surrey,7311106,4,a,369,5,0,2,362,0,366,2,0,2,362,0,371,0
3_4271646,strips-mprime-x-8,craves_achievement_rice,4271646,3,f,16,6,0,2,8,0,17,6,0,3,8,0,23,0
2_6792738,strips-mprime-x-8,harmony_love_jupiter,6792738,2,f,5,2,0,1,2,0,7,4,0,1,2,0,9,0
5_6793985,strips-mprime-x-8,harmony_learning_vulcan,6793985,5,f,9,1,0,4,4,0,8,0,0,4,4,0,9,0
3_1232845,strips-mprime-x-8,feast_rest_scallop_tomato_bavaria_goias,1232845,3,a,175,7,0,2,166,0,170,2,0,2,166,0,177,0
0_4672914,strips-mprime-x-8,orbits_vulcan_jupiter,4672914,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0_7076654,strips-mprime-x-8,noop_pain_anger,7076654,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4_5079885,strips-mprime-x-8,drink_tomato_pistachio_surrey_bosnia_pennsylvania_bavaria_goias,5079885,4,a,153,5,0,2,146,0,150,2,0,2,146,0,155,0
4_3976229,strips-mprime-x-8,planet_vulcan,3976229,4,f,1,1,0,0,0,0,188,188,0,0,0,0,189,0
4_4012023,strips-mprime-x-8,succumb_abrasion_excitement_tomato_vulcan_jupiter,4012023,4,a,170,7,0,2,161,0,165,2,0,2,161,0,172,0
4_1784100,strips-mprime-x-8,eats_turkey_baguette,1784100,4,f,1,1,0,0,0,0,6,6,0,0,0,0,7,0
5_323738,strips-mprime-x-8,food_rice,323738,5,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3_4368496,strips-mprime-x-8,feast_stimulation_tuna_rice_bosnia_surrey,4368496,3,a,207,7,0,2,198,0,202,2,0,2,198,0,209,0
1_754784,strips-mprime-x-8,drink_tomato_wonderbread_surrey_bosnia_pennsylvania_bavaria_goias,754784,1,a,60,5,0,2,53,0,57,2,0,2,53,0,62,0
4_1619700,strips-mprime-x-8,overcome_anger_aesthetics_tomato_earth_uranus,1619700,4,a,317,9,0,2,306,0,309,2,0,1,306,0,319,0
3_2173041,strips-mprime-x-8,noop_locale_arugula_goias,2173041,3,a,11,1,0,0,10,0,11,1,0,0,10,0,12,0
4_2272848,strips-mprime-x-8,succumb_abrasion_aesthetics_baguette_earth_uranus,2272848,4,a,204,7,0,2,195,0,199,2,0,2,195,0,206,0
1_7862758,strips-mprime-x-8,noop_craves_achievement_rice,7862758,1,a,4,1,0,0,3,0,4,1,0,0,3,0,5,0
0_1882589,strips-mprime-x-8,noop_orbits_vulcan_jupiter,1882589,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2_5398603,strips-mprime-x-8,feast_achievement_tuna_muffin_bosnia_surrey,5398603,2,a,140,7,0,2,131,0,135,2,0,2,131,0,142,0
1_3941598,strips-mprime-x-8,feast_rest_okra_wonderbread_bosnia_surrey,3941598,1,a,71,7,0,2,62,0,66,2,0,2,62,0,73,0
3_5672018,strips-mprime-x-8,overcome_hangover_stimulation_tofu_earth_uranus,5672018,3,a,204,9,0,2,193,0,197,2,0,2,193,0,206,0
