id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
33_4611107,strips-gripper-x-7,carry_ball14_right,4611107,33,f,24,3,0,2,19,0,24,3,0,2,19,0,27,0
37_5954763,strips-gripper-x-7,drop_ball12_rooma_right,5954763,37,a,126,5,0,1,120,0,123,2,0,1,120,0,128,0
33_251229,strips-gripper-x-7,pick_ball15_rooma_left,251229,33,a,128,6,0,2,120,0,123,1,0,2,120,0,129,0
47_5503546,strips-gripper-x-7,drop_ball14_roomb_left,5503546,47,a,126,5,0,1,120,0,123,2,0,1,120,0,128,0
18_5685463,strips-gripper-x-7,noop_ball_ball14,5685463,18,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
8_6710493,strips-gripper-x-7,noop_at_ball6_rooma,6710493,8,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
3_6429245,strips-gripper-x-7,noop_ball_ball5,6429245,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
6_6710494,strips-gripper-x-7,noop_at_ball6_roomb,6710494,6,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
45_5685459,strips-gripper-x-7,noop_ball_ball10,5685459,45,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
47_5549678,strips-gripper-x-7,noop_carry_ball15_left,5549678,47,a,88,1,0,0,87,0,88,1,0,0,87,0,89,0
6_4227738,strips-gripper-x-7,at_ball10_rooma,4227738,6,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
39_5368268,strips-gripper-x-7,noop_carry_ball9_right,5368268,39,a,88,1,0,0,87,0,88,1,0,0,87,0,89,0
2_146674,strips-gripper-x-7,at_ball5_rooma,146674,2,f,7,3,0,2,2,0,7,3,0,2,2,0,10,0
15_5685463,strips-gripper-x-7,noop_ball_ball14,5685463,15,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
41_6429243,strips-gripper-x-7,noop_ball_ball3,6429243,41,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
35_1520693,strips-gripper-x-7,pick_ball6_roomb_right,1520693,35,a,128,6,0,2,120,0,123,1,0,2,120,0,129,0
27_6861630,strips-gripper-x-7,noop_at_ball13_rooma,6861630,27,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
12_6681429,strips-gripper-x-7,pick_ball1_rooma_right,6681429,12,a,128,6,0,2,120,0,123,1,0,2,120,0,129,0
29_5685459,strips-gripper-x-7,noop_ball_ball10,5685459,29,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
18_5086808,strips-gripper-x-7,carry_ball2_left,5086808,18,f,24,3,0,2,19,0,24,3,0,2,19,0,27,0
49_2735358,strips-gripper-x-7,noop_gripper_left,2735358,49,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
42_6888117,strips-gripper-x-7,at_ball16_roomb,6888117,42,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
5_6222972,strips-gripper-x-7,noop_at-robby_rooma,6222972,5,a,68,1,0,0,67,0,68,1,0,0,67,0,69,0
7_3374316,strips-gripper-x-7,pick_ball16_rooma_left,3374316,7,a,128,6,0,2,120,0,123,1,0,2,120,0,129,0
11_4486897,strips-gripper-x-7,noop_at_ball7_rooma,4486897,11,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
26_6834703,strips-gripper-x-7,carry_ball13_right,6834703,26,f,24,3,0,2,19,0,24,3,0,2,19,0,27,0
9_5436534,strips-gripper-x-7,at-robby_rooma,5436534,9,f,4,2,0,1,1,0,68,66,0,1,1,0,70,0
4_6429247,strips-gripper-x-7,noop_ball_ball7,6429247,4,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_3507848,strips-gripper-x-7,ball_ball15,3507848,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
22_3302151,strips-gripper-x-7,pick_ball13_rooma_right,3302151,22,a,128,6,0,2,120,0,123,1,0,2,120,0,129,0
4_920068,strips-gripper-x-7,ball_ball6,920068,4,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
20_2108121,strips-gripper-x-7,pick_ball5_roomb_right,2108121,20,a,128,6,0,2,120,0,123,1,0,2,120,0,129,0
10_6410672,strips-gripper-x-7,drop_ball6_rooma_left,6410672,10,a,126,5,0,1,120,0,123,2,0,1,120,0,128,0
39_6767331,strips-gripper-x-7,drop_ball9_roomb_right,6767331,39,a,126,5,0,1,120,0,123,2,0,1,120,0,128,0
47_6916160,strips-gripper-x-7,noop_carry_ball16_left,6916160,47,a,88,1,0,0,87,0,88,1,0,0,87,0,89,0
17_4514518,strips-gripper-x-7,drop_ball3_rooma_right,4514518,17,a,126,5,0,1,120,0,123,2,0,1,120,0,128,0
29_6767331,strips-gripper-x-7,drop_ball9_roomb_right,6767331,29,a,126,5,0,1,120,0,123,2,0,1,120,0,128,0
48_920068,strips-gripper-x-7,ball_ball6,920068,48,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
