id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
33_281665,strips-gripper-x-8,noop_carry_ball17_left,281665,33,a,98,1,0,0,97,0,98,1,0,0,97,0,99,0
8_3507848,strips-gripper-x-8,ball_ball15,3507848,8,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
16_1530980,strips-gripper-x-8,drop_ball4_roomb_left,1530980,16,a,140,5,0,1,134,0,137,2,0,1,134,0,142,0
15_4654067,strips-gripper-x-8,drop_ball5_roomb_left,4654067,15,a,140,5,0,1,134,0,137,2,0,1,134,0,142,0
27_164498,strips-gripper-x-8,drop_ball4_rooma_left,164498,27,a,140,5,0,1,134,0,137,2,0,1,134,0,142,0
13_2370271,strips-gripper-x-8,at_ball4_roomb,2370271,13,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
43_5316567,strips-gripper-x-8,pick_ball4_roomb_left,5316567,43,a,142,6,0,2,134,0,137,1,0,2,134,0,143,0
38_1084250,strips-gripper-x-8,noop_at_ball12_roomb,1084250,38,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
26_1530980,strips-gripper-x-8,drop_ball4_roomb_left,1530980,26,a,140,5,0,1,134,0,137,2,0,1,134,0,142,0
35_3307846,strips-gripper-x-8,noop_at_ball11_roomb,3307846,35,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
43_5549678,strips-gripper-x-8,noop_carry_ball15_left,5549678,43,a,98,1,0,0,97,0,98,1,0,0,97,0,99,0
44_1214273,strips-gripper-x-8,carry_ball5_right,1214273,44,f,26,3,0,2,21,0,26,3,0,2,21,0,29,0
47_6429244,strips-gripper-x-8,noop_ball_ball4,6429244,47,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
25_39706,strips-gripper-x-8,noop_at_ball9_roomb,39706,25,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
20_920063,strips-gripper-x-8,ball_ball1,920063,20,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
