id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
9_3927090,strips-gripper-x-2,drop_ball4_rooma_right,3927090,9,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
2_6429245,strips-gripper-x-2,noop_ball_ball5,6429245,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_2878350,strips-gripper-x-2,drop_ball2_roomb_right,2878350,3,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
3_5101946,strips-gripper-x-2,drop_ball2_rooma_right,5101946,3,a,61,5,0,1,55,0,58,2,0,1,55,0,63,0
2_920064,strips-gripper-x-2,ball_ball2,920064,2,f,1,1,0,0,0,0,7,7,0,0,0,0,8,0
9_6094001,strips-gripper-x-2,pick_ball2_rooma_right,6094001,9,a,58,6,0,2,50,0,53,1,0,2,50,0,59,0
7_2290922,strips-gripper-x-2,drop_ball3_roomb_right,2290922,7,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
0_2735358,strips-gripper-x-2,noop_gripper_left,2735358,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
6_2581801,strips-gripper-x-2,pick_ball1_rooma_left,2581801,6,a,58,6,0,2,50,0,53,1,0,2,50,0,59,0
5_2317487,strips-gripper-x-2,move_roomb_rooma,2317487,5,a,55,3,0,1,51,0,53,1,0,1,51,0,56,0
4_6429244,strips-gripper-x-2,noop_ball_ball4,6429244,4,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
8_1826519,strips-gripper-x-2,noop_at_ball1_rooma,1826519,8,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
7_1703494,strips-gripper-x-2,drop_ball4_roomb_right,1703494,7,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
2_2551759,strips-gripper-x-2,carry_ball6_left,2551759,2,f,11,2,0,1,8,0,12,3,0,1,8,0,14,0
6_3561764,strips-gripper-x-2,pick_ball6_roomb_left,3561764,6,a,58,6,0,2,50,0,53,1,0,2,50,0,59,0
5_3285783,strips-gripper-x-2,drop_ball2_roomb_left,3285783,5,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
10_6710494,strips-gripper-x-2,noop_at_ball6_roomb,6710494,10,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
9_1427260,strips-gripper-x-2,noop_carry_ball1_left,1427260,9,a,38,1,0,0,37,0,38,1,0,0,37,0,39,0
0_920065,strips-gripper-x-2,ball_ball3,920065,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
8_5380305,strips-gripper-x-2,noop_at_ball3_roomb,5380305,8,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
0_2370270,strips-gripper-x-2,at_ball4_rooma,2370270,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
6_920063,strips-gripper-x-2,ball_ball1,920063,6,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
9_2193480,strips-gripper-x-2,pick_ball3_roomb_left,2193480,9,a,58,6,0,2,50,0,53,1,0,2,50,0,59,0
3_5506573,strips-gripper-x-2,pick_ball3_rooma_right,5506573,3,a,63,6,0,2,55,0,58,1,0,2,55,0,64,0
8_164498,strips-gripper-x-2,drop_ball4_rooma_left,164498,8,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
8_6429244,strips-gripper-x-2,noop_ball_ball4,6429244,8,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
6_6707564,strips-gripper-x-2,noop_free_left,6707564,6,a,31,1,0,0,30,0,31,1,0,0,30,0,32,0
2_4931486,strips-gripper-x-2,noop_carry_ball2_right,4931486,2,a,30,1,0,0,29,0,30,1,0,0,29,0,31,0
1_6429246,strips-gripper-x-2,noop_ball_ball6,6429246,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
9_3156709,strips-gripper-x-2,noop_at_ball4_roomb,3156709,9,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
8_3950085,strips-gripper-x-2,pick_ball4_rooma_left,3950085,8,a,58,6,0,2,50,0,53,1,0,2,50,0,59,0
5_6747793,strips-gripper-x-2,noop_free_right,6747793,5,a,31,1,0,0,30,0,31,1,0,0,30,0,32,0
1_1040081,strips-gripper-x-2,at_ball1_rooma,1040081,1,f,5,1,0,2,2,0,7,3,0,2,2,0,8,0
0_3950085,strips-gripper-x-2,pick_ball4_rooma_left,3950085,0,a,17,0,6,2,9,0,12,1,0,2,9,0,18,0
9_532849,strips-gripper-x-2,room_rooma,532849,9,f,1,1,0,0,0,0,27,27,0,0,0,0,28,0
5_6893188,strips-gripper-x-2,noop_carry_ball5_left,6893188,5,a,38,1,0,0,37,0,38,1,0,0,37,0,39,0
5_920064,strips-gripper-x-2,ball_ball2,920064,5,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
8_7071370,strips-gripper-x-2,pick_ball2_roomb_left,7071370,8,a,58,6,0,2,50,0,53,1,0,2,50,0,59,0
0_920066,strips-gripper-x-2,ball_ball4,920066,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
5_5101946,strips-gripper-x-2,drop_ball2_rooma_right,5101946,5,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
10_5689374,strips-gripper-x-2,drop_ball1_rooma_right,5689374,10,a,56,5,0,1,50,0,52,2,0,0,50,0,58,0
10_6222972,strips-gripper-x-2,noop_at-robby_rooma,6222972,10,a,28,1,0,0,27,0,28,1,0,0,27,0,29,0
3_7885061,strips-gripper-x-2,carry_ball2_right,7885061,3,f,13,2,0,2,9,0,14,3,0,2,9,0,16,0
5_5086808,strips-gripper-x-2,carry_ball2_left,5086808,5,f,14,3,0,2,9,0,14,3,0,2,9,0,17,0
3_2317487,strips-gripper-x-2,move_roomb_rooma,2317487,3,a,55,3,0,1,51,0,53,1,0,1,51,0,56,0
9_2707890,strips-gripper-x-2,noop_carry_ball3_right,2707890,9,a,38,1,0,0,37,0,38,1,0,0,37,0,39,0
0_6429243,strips-gripper-x-2,noop_ball_ball3,6429243,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
6_7603901,strips-gripper-x-2,noop_at_ball2_roomb,7603901,6,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
6_2793742,strips-gripper-x-2,noop_carry_ball2_left,2793742,6,a,38,1,0,0,37,0,38,1,0,0,37,0,39,0
6_3287585,strips-gripper-x-2,drop_ball5_rooma_left,3287585,6,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
2_3720326,strips-gripper-x-2,carry_ball1_left,3720326,2,f,11,2,0,1,8,0,12,3,0,1,8,0,14,0
11_4593866,strips-gripper-x-2,at_ball3_rooma,4593866,11,f,8,3,0,2,3,0,5,0,0,2,3,0,8,0
7_5924055,strips-gripper-x-2,at_ball6_rooma,5924055,7,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
7_1238615,strips-gripper-x-2,free_right,1238615,7,f,31,13,0,12,6,0,31,13,0,12,6,0,44,0
1_4038079,strips-gripper-x-2,noop_carry_ball6_right,4038079,1,a,25,1,0,0,24,0,25,1,0,0,24,0,26,0
3_1185277,strips-gripper-x-2,carry_ball5_left,1185277,3,f,13,2,0,2,9,0,14,3,0,2,9,0,16,0
10_6991654,strips-gripper-x-2,carry_ball6_right,6991654,10,f,14,3,0,2,9,0,14,3,0,2,9,0,17,0
10_920066,strips-gripper-x-2,ball_ball4,920066,10,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
4_5689374,strips-gripper-x-2,drop_ball1_rooma_right,5689374,4,a,56,5,0,1,50,0,53,2,0,1,50,0,58,0
8_6222972,strips-gripper-x-2,noop_at-robby_rooma,6222972,8,a,28,1,0,0,27,0,28,1,0,0,27,0,29,0
