id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
38_4227738,strips-gripper-x-4,at_ball10_rooma,4227738,38,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
35_6094001,strips-gripper-x-4,pick_ball2_rooma_right,6094001,35,a,86,6,0,2,78,0,81,1,0,2,78,0,87,0
20_933113,strips-gripper-x-4,noop_at_ball5_roomb,933113,20,a,12,1,0,0,11,0,12,1,0,0,11,0,13,0
26_7759386,strips-gripper-x-4,pick_ball9_roomb_right,7759386,26,a,86,6,0,2,78,0,81,1,0,2,78,0,87,0
42_1040081,strips-gripper-x-4,at_ball1_rooma,1040081,42,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
17_1481152,strips-gripper-x-4,noop_carry_ball10_right,1481152,17,a,58,1,0,0,57,0,58,1,0,0,57,0,59,0
20_2707890,strips-gripper-x-4,noop_carry_ball3_right,2707890,20,a,58,1,0,0,57,0,58,1,0,0,57,0,59,0
45_1532782,strips-gripper-x-4,drop_ball7_rooma_left,1532782,45,a,84,5,0,1,78,0,81,2,0,1,78,0,86,0
5_2370270,strips-gripper-x-4,at_ball4_rooma,2370270,5,f,8,3,0,2,3,0,8,3,0,2,3,0,11,0
21_6718245,strips-gripper-x-4,noop_carry_ball10_left,6718245,21,a,58,1,0,0,57,0,58,1,0,0,57,0,59,0
29_6707564,strips-gripper-x-4,noop_free_left,6707564,29,a,51,1,0,0,50,0,51,1,0,0,50,0,52,0
18_6767331,strips-gripper-x-4,drop_ball9_roomb_right,6767331,18,a,84,5,0,1,78,0,81,2,0,1,78,0,86,0
48_1530980,strips-gripper-x-4,drop_ball4_roomb_left,1530980,48,a,84,5,0,1,78,0,81,2,0,1,78,0,86,0
33_4038079,strips-gripper-x-4,noop_carry_ball6_right,4038079,33,a,58,1,0,0,57,0,58,1,0,0,57,0,59,0
13_345837,strips-gripper-x-4,pick_ball8_roomb_right,345837,13,a,86,6,0,2,78,0,81,1,0,2,78,0,87,0
