id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
0_532850,strips-gripper-x-3,room_roomb,532850,0,f,0,0,0,0,0,0,2,0,2,0,0,0,2,0
0_6042028,strips-gripper-x-3,noop_room_roomb,6042028,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
0_4541084,strips-gripper-x-3,move_rooma_roomb,4541084,0,a,21,0,3,1,17,0,19,1,0,1,17,0,22,0
0_5334052,strips-gripper-x-3,gripper_left,5334052,0,f,0,0,0,0,0,0,9,0,9,0,0,0,9,0
0_2735358,strips-gripper-x-3,noop_gripper_left,2735358,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
0_2581801,strips-gripper-x-3,pick_ball1_rooma_left,2581801,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_5704888,strips-gripper-x-3,pick_ball2_rooma_left,5704888,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_826998,strips-gripper-x-3,pick_ball3_rooma_left,826998,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_3950085,strips-gripper-x-3,pick_ball4_rooma_left,3950085,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_7073172,strips-gripper-x-3,pick_ball5_rooma_left,7073172,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_2195282,strips-gripper-x-3,pick_ball6_rooma_left,2195282,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_5318369,strips-gripper-x-3,pick_ball7_rooma_left,5318369,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_440479,strips-gripper-x-3,pick_ball8_rooma_left,440479,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_5924055,strips-gripper-x-3,at_ball6_rooma,5924055,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
0_6710493,strips-gripper-x-3,noop_at_ball6_rooma,6710493,0,a,3,0,1,0,2,0,3,1,0,0,2,0,4,0
0_3744289,strips-gripper-x-3,pick_ball6_rooma_right,3744289,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_7171709,strips-gripper-x-3,gripper_right,7171709,0,f,0,0,0,0,0,0,9,0,9,0,0,0,9,0
0_5987136,strips-gripper-x-3,noop_gripper_right,5987136,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
0_6681429,strips-gripper-x-3,pick_ball1_rooma_right,6681429,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_6094001,strips-gripper-x-3,pick_ball2_rooma_right,6094001,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_5506573,strips-gripper-x-3,pick_ball3_rooma_right,5506573,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_4919145,strips-gripper-x-3,pick_ball4_rooma_right,4919145,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_4331717,strips-gripper-x-3,pick_ball5_rooma_right,4331717,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_3156861,strips-gripper-x-3,pick_ball7_rooma_right,3156861,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_2569433,strips-gripper-x-3,pick_ball8_rooma_right,2569433,0,a,19,0,6,2,11,0,14,1,0,2,11,0,20,0
0_3700459,strips-gripper-x-3,at_ball7_rooma,3700459,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
