id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
3_5735494,strips-mysty-x-1,eats_okra_pear,5735494,3,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
3_3151412,strips-mysty-x-1,food_lamb,3151412,3,f,1,1,0,0,0,0,10,10,0,0,0,0,11,0
4_1800043,strips-mysty-x-1,noop_craves_abrasion_pear,1800043,4,a,71,1,0,0,70,0,71,1,0,0,70,0,72,0
3_384119,strips-mysty-x-1,noop_fears_depression_rest,384119,3,a,46,1,0,0,45,0,46,1,0,0,45,0,47,0
5_3513807,strips-mysty-x-1,eats_rice_pear,3513807,5,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0_3163114,strips-mysty-x-1,planet_earth,3163114,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3530215,strips-mysty-x-1,planet_venus,3530215,2,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
5_4613099,strips-mysty-x-1,orbits_uranus_venus,4613099,5,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1_986027,strips-mysty-x-1,noop_attacks_surrey_pennsylvania,986027,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
1_1866456,strips-mysty-x-1,noop_attacks_bosnia_surrey,1866456,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_7055590,strips-mysty-x-1,noop_province_quebec,7055590,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_7533636,strips-mysty-x-1,noop_food_rice,7533636,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3_4781089,strips-mysty-x-1,succumb_abrasion_rest_okra_uranus_venus,4781089,3,a,54,7,0,2,45,0,49,2,0,2,45,0,56,0
1_591531,strips-mysty-x-1,noop_eats_pear_rice,591531,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_7507208,strips-mysty-x-1,noop_craves_depression_flounder,7507208,3,a,5,1,0,0,4,0,5,1,0,0,4,0,6,0
0_5735494,strips-mysty-x-1,eats_okra_pear,5735494,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_5326974,strips-mysty-x-1,eats_rice_rice,5326974,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_7764981,strips-mysty-x-1,feast_rest_lamb_pork_surrey_pennsylvania,7764981,1,a,23,7,0,2,14,0,18,2,0,2,14,0,25,0
3_4300245,strips-mysty-x-1,noop_eats_rice_pear,4300245,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_7031369,strips-mysty-x-1,craves_rest_pear,7031369,4,f,18,4,0,2,12,0,21,7,0,2,12,0,25,0
4_2020831,strips-mysty-x-1,fears_hangover_rest,2020831,4,f,20,1,0,0,19,0,21,2,0,0,19,0,22,0
2_6296349,strips-mysty-x-1,noop_planet_uranus,6296349,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
1_347448,strips-mysty-x-1,noop_eats_pork_lamb,347448,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
5_6834985,strips-mysty-x-1,attacks_alsace_quebec,6834985,5,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1_7594879,strips-mysty-x-1,noop_pain_hangover,7594879,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_7507208,strips-mysty-x-1,noop_craves_depression_flounder,7507208,4,a,9,1,0,0,8,0,9,1,0,0,8,0,10,0
3_6837474,strips-mysty-x-1,noop_province_pennsylvania,6837474,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
5_7152065,strips-mysty-x-1,planet_mars,7152065,5,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4_278473,strips-mysty-x-1,noop_locale_okra_quebec,278473,4,a,21,1,0,0,20,0,21,1,0,0,20,0,22,0
4_6397584,strips-mysty-x-1,noop_craves_abrasion_flounder,6397584,4,a,70,1,0,0,69,0,70,1,0,0,69,0,71,0
5_3664603,strips-mysty-x-1,fears_abrasion_rest,3664603,5,f,22,8,0,8,6,0,14,0,0,8,6,0,22,0
1_2753369,strips-mysty-x-1,noop_eats_lamb_pork,2753369,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_7561987,strips-mysty-x-1,eats_pork_lamb,7561987,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1_6298403,strips-mysty-x-1,noop_locale_lamb_pennsylvania,6298403,1,a,3,1,0,0,2,0,3,1,0,0,2,0,4,0
