id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
3_5697397,strips-mysty-x-17,craves_love_shrimp,5697397,3,f,42,2,0,0,40,0,55,15,0,0,40,0,57,0
3_496858,strips-mysty-x-17,noop_pain_boils-1,496858,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_2431501,strips-mysty-x-17,feast_love_shrimp_turkey_goias_bavaria,2431501,3,a,564,7,0,2,555,0,559,2,0,2,555,0,566,0
1_2326938,strips-mysty-x-17,noop_craves_love_cherry,2326938,1,a,37,1,0,0,36,0,37,1,0,0,36,0,38,0
3_2958824,strips-mysty-x-17,succumb_boils_satisfaction_potato_mercury_saturn,2958824,3,a,262,7,0,2,253,0,257,2,0,2,253,0,264,0
0_2879007,strips-mysty-x-17,craves_grief_endive,2879007,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3_1384184,strips-mysty-x-17,feast_intoxication_potato_yogurt_goias_bavaria,1384184,3,a,206,7,0,2,197,0,201,2,0,2,197,0,208,0
3_4355336,strips-mysty-x-17,succumb_loneliness_intoxication_shrimp_earth_uranus,4355336,3,a,233,7,0,2,224,0,228,2,0,2,224,0,235,0
0_1990466,strips-mysty-x-17,noop_eats_wonderbread_arugula,1990466,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2_6975880,strips-mysty-x-17,succumb_loneliness_satisfaction_arugula_mercury_saturn,6975880,2,a,116,7,0,2,107,0,111,2,0,2,107,0,118,0
3_5672905,strips-mysty-x-17,succumb_boils-1_lubricity_arugula_earth_uranus,5672905,3,a,319,7,0,2,310,0,313,2,0,1,310,0,321,0
0_5808271,strips-mysty-x-17,noop_eats_onion_ham,5808271,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3_254640,strips-mysty-x-17,noop_craves_excitement_rice,254640,3,a,179,1,0,0,178,0,179,1,0,0,178,0,180,0
3_1903589,strips-mysty-x-17,noop_food_ham,1903589,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_5054707,strips-mysty-x-17,noop_fears_anger_satiety,5054707,3,a,213,1,0,0,212,0,213,1,0,0,212,0,214,0
1_6002469,strips-mysty-x-17,noop_harmony_satisfaction_saturn,6002469,1,a,8,1,0,0,7,0,8,1,0,0,7,0,9,0
1_2749009,strips-mysty-x-17,noop_pain_jealousy,2749009,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_2074717,strips-mysty-x-17,feast_love_papaya_rice_guanabara_bosnia,2074717,3,a,313,7,0,2,304,0,308,2,0,2,304,0,315,0
3_7941383,strips-mysty-x-17,feast_satiety_onion_shrimp_bavaria_guanabara,7941383,3,a,342,7,0,2,333,0,337,2,0,2,333,0,344,0
1_4866225,strips-mysty-x-17,craves_satiety_cherry,4866225,1,f,8,1,0,3,4,0,13,6,0,3,4,0,14,0
2_6275620,strips-mysty-x-17,feast_love_rice_cherry_bosnia_alsace,6275620,2,a,165,7,0,2,156,0,160,2,0,2,156,0,167,0
