id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
5_7721084,strips-mysty-x-26,fears_depression_understanding,7721084,5,f,27,2,0,1,24,0,27,2,0,1,24,0,29,0
4_3036798,strips-mysty-x-26,noop_craves_satisfaction_haroset,3036798,4,a,153,1,0,0,152,0,153,1,0,0,152,0,154,0
5_1614487,strips-mysty-x-26,succumb_jealousy_satisfaction_marzipan_neptune_venus,1614487,5,a,293,7,0,2,284,0,288,2,0,2,284,0,295,0
5_5772160,strips-mysty-x-26,noop_craves_boils_marzipan,5772160,5,a,134,1,0,0,133,0,134,1,0,0,133,0,135,0
3_2424968,strips-mysty-x-26,noop_eats_endive_haroset,2424968,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
5_425383,strips-mysty-x-26,succumb_hangover_entertainment_papaya_earth_neptune,425383,5,a,383,7,0,2,374,0,378,2,0,2,374,0,385,0
2_1990596,strips-mysty-x-26,craves_satisfaction_hamburger,1990596,2,f,11,2,0,3,6,0,20,10,0,4,6,0,22,0
4_3931593,strips-mysty-x-26,craves_entertainment_haroset,3931593,4,f,38,8,0,12,18,0,50,20,0,12,18,0,58,0
3_3913162,strips-mysty-x-26,locale_pistachio_kentucky,3913162,3,f,14,1,0,8,5,0,24,10,0,9,5,0,25,0
5_4675019,strips-mysty-x-26,feast_entertainment_hamburger_haroset_moravia_kentucky,4675019,5,a,249,7,0,2,240,0,244,2,0,2,240,0,251,0
3_3591118,strips-mysty-x-26,feast_entertainment_rice_haroset_quebec_manitoba,3591118,3,a,160,7,0,2,151,0,155,2,0,2,151,0,162,0
3_5795689,strips-mysty-x-26,feast_empathy_pistachio_endive_moravia_kentucky,5795689,3,a,143,7,0,2,134,0,138,2,0,2,134,0,145,0
5_1255917,strips-mysty-x-26,overcome_jealousy_empathy_pepper_earth_neptune,1255917,5,a,455,9,0,2,444,0,448,2,0,2,444,0,457,0
2_3202815,strips-mysty-x-26,craves_satisfaction_pepper,3202815,2,f,8,2,0,0,6,0,8,2,0,0,6,0,10,0
4_4767926,strips-mysty-x-26,craves_entertainment_snickers,4767926,4,f,27,4,0,2,21,0,30,7,0,2,21,0,34,0
6_2189161,strips-mysty-x-26,craves_jealousy_scallop,2189161,6,f,25,6,0,6,13,0,19,0,0,6,13,0,25,0
6_7216790,strips-mysty-x-26,locale_scallop_quebec,7216790,6,f,21,9,0,8,4,0,12,0,0,8,4,0,21,0
5_4767926,strips-mysty-x-26,craves_entertainment_snickers,4767926,5,f,27,5,0,2,20,0,29,7,0,2,20,0,34,0
4_5322891,strips-mysty-x-26,feast_entertainment_hamburger_marzipan_quebec_manitoba,5322891,4,a,220,7,0,2,211,0,215,2,0,2,211,0,222,0
2_2971957,strips-mysty-x-26,feast_entertainment_scallop_rice_manitoba_oregon,2971957,2,a,124,7,0,2,115,0,118,2,0,1,115,0,126,0
2_5555222,strips-mysty-x-26,feast_entertainment_hamburger_marzipan_oregon_bavaria,5555222,2,a,110,7,0,2,101,0,105,2,0,2,101,0,112,0
4_4846447,strips-mysty-x-26,overcome_boils_empathy_rice_earth_neptune,4846447,4,a,286,9,0,2,275,0,279,2,0,2,275,0,288,0
2_6443617,strips-mysty-x-26,feast_empathy_hamburger_haroset_oregon_bavaria,6443617,2,a,98,7,0,2,89,0,93,2,0,2,89,0,100,0
4_3754057,strips-mysty-x-26,succumb_hangover_understanding_endive_earth_neptune,3754057,4,a,160,7,0,2,151,0,155,2,0,2,151,0,162,0
2_1541399,strips-mysty-x-26,feast_empathy_hamburger_snickers_oregon_bavaria,1541399,2,a,98,7,0,2,89,0,93,2,0,2,89,0,100,0
0_3596269,strips-mysty-x-26,attacks_moravia_kentucky,3596269,0,f,0,0,0,0,0,0,4,0,4,0,0,0,4,0
2_4623385,strips-mysty-x-26,province_manitoba,4623385,2,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
5_5618564,strips-mysty-x-26,succumb_boils_satisfaction_hamburger_earth_neptune,5618564,5,a,343,7,0,2,334,0,338,2,0,2,334,0,345,0
