id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
5_4596438,strips-mysty-x-30,feast_expectation_muffin_turkey_guanabara_arizona,4596438,5,a,532,7,0,2,523,0,527,2,0,2,523,0,534,0
5_3332353,strips-mysty-x-30,noop_locale_rice_pennsylvania,3332353,5,a,80,1,0,0,79,0,80,1,0,0,79,0,81,0
5_7573468,strips-mysty-x-30,overcome_dread_excitement_rice_vulcan_neptune,7573468,5,a,525,9,0,2,514,0,518,2,0,2,514,0,527,0
2_2868790,strips-mysty-x-30,noop_food_beef,2868790,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
5_972909,strips-mysty-x-30,succumb_laceration_triumph_chicken_mars_vulcan,972909,5,a,533,7,0,2,524,0,528,2,0,2,524,0,535,0
2_560084,strips-mysty-x-30,noop_locale_cucumber_bavaria,560084,2,a,17,1,0,0,16,0,17,1,0,0,16,0,18,0
3_6526470,strips-mysty-x-30,craves_triumph_turkey,6526470,3,f,21,4,0,6,11,0,27,10,0,6,11,0,31,0
4_1030942,strips-mysty-x-30,feast_excitement_baguette_rice_surrey_pennsylvania,1030942,4,a,274,7,0,2,265,0,269,2,0,2,265,0,276,0
3_7315621,strips-mysty-x-30,feast_triumph_rice_scallop_surrey_pennsylvania,7315621,3,a,276,7,0,2,267,0,271,2,0,2,267,0,278,0
3_5300116,strips-mysty-x-30,succumb_anxiety_intoxication_chicken_neptune_venus,5300116,3,a,259,7,0,2,250,0,253,2,0,1,250,0,261,0
2_736383,strips-mysty-x-30,noop_eats_beef_hamburger,736383,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_1938062,strips-mysty-x-30,noop_province_guanabara,1938062,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_1202794,strips-mysty-x-30,noop_fears_sciatica_achievement,1202794,2,a,55,1,0,0,54,0,55,1,0,0,54,0,56,0
0_7163081,strips-mysty-x-30,harmony_triumph_vulcan,7163081,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5_4809752,strips-mysty-x-30,feast_excitement_cucumber_turkey_bosnia_bavaria,4809752,5,a,464,7,0,2,455,0,457,2,0,0,455,0,466,0
1_1364414,strips-mysty-x-30,feast_intoxication_hotdog_beef_moravia_kentucky,1364414,1,a,40,7,0,2,31,0,35,2,0,2,31,0,42,0
3_501284,strips-mysty-x-30,succumb_boils_expectation_mutton_neptune_venus,501284,3,a,174,7,0,2,165,0,169,2,0,2,165,0,176,0
4_990445,strips-mysty-x-30,feast_expectation_turkey_chicken_quebec_goias,990445,4,a,474,7,0,2,465,0,469,2,0,2,465,0,476,0
5_5887314,strips-mysty-x-30,noop_craves_boils_muffin,5887314,5,a,585,1,0,0,584,0,585,1,0,0,584,0,586,0
3_774366,strips-mysty-x-30,feast_triumph_chicken_mutton_goias_manitoba,774366,3,a,157,7,0,2,148,0,152,2,0,2,148,0,159,0
4_1996392,strips-mysty-x-30,food_turkey,1996392,4,f,1,1,0,0,0,0,126,126,0,0,0,0,127,0
3_5836942,strips-mysty-x-30,noop_locale_hamburger_arizona,5836942,3,a,252,1,0,0,251,0,252,1,0,0,251,0,253,0
5_4492965,strips-mysty-x-30,overcome_boils_intoxication_baguette_mars_vulcan,4492965,5,a,681,9,0,2,670,0,674,2,0,2,670,0,683,0
5_7380456,strips-mysty-x-30,feast_excitement_cucumber_turkey_guanabara_arizona,7380456,5,a,464,7,0,2,455,0,459,2,0,2,455,0,466,0
1_4959157,strips-mysty-x-30,noop_locale_hamburger_bavaria,4959157,1,a,21,1,0,0,20,0,21,1,0,0,20,0,22,0
4_3470894,strips-mysty-x-30,craves_abrasion_baguette,3470894,4,f,31,1,0,0,30,0,41,11,0,0,30,0,42,0
4_6543456,strips-mysty-x-30,craves_achievement_hotdog,6543456,4,f,39,7,0,0,32,0,56,24,0,0,32,0,63,0
4_7681888,strips-mysty-x-30,noop_locale_turkey_surrey,7681888,4,a,52,1,0,0,51,0,52,1,0,0,51,0,53,0
5_6208261,strips-mysty-x-30,noop_harmony_excitement_mars,6208261,5,a,294,1,0,0,293,0,294,1,0,0,293,0,295,0
5_7956068,strips-mysty-x-30,feast_expectation_cucumber_turkey_guanabara_arizona,7956068,5,a,560,7,0,2,551,0,555,2,0,2,551,0,562,0
4_7941147,strips-mysty-x-30,succumb_boils_expectation_beef_neptune_venus,7941147,4,a,334,7,0,2,325,0,329,2,0,2,325,0,336,0
4_6791472,strips-mysty-x-30,locale_chicken_surrey,6791472,4,f,12,1,0,8,3,0,22,10,0,9,3,0,23,0
4_257899,strips-mysty-x-30,overcome_laceration_expectation_baguette_mars_vulcan,257899,4,a,570,9,0,2,559,0,563,2,0,2,559,0,572,0
6_1485159,strips-mysty-x-30,locale_scallop_oregon,1485159,6,f,15,1,0,9,5,0,15,0,0,10,5,0,16,0
0_5677237,strips-mysty-x-30,craves_intoxication_beef,5677237,0,f,0,0,0,0,0,0,3,0,3,0,0,0,3,0
5_1547491,strips-mysty-x-30,feast_triumph_muffin_turkey_guanabara_arizona,1547491,5,a,483,7,0,2,474,0,478,2,0,2,474,0,485,0
5_4411203,strips-mysty-x-30,craves_expectation_beef,4411203,5,f,49,14,0,15,20,0,80,45,0,15,20,0,94,0
4_7470166,strips-mysty-x-30,feast_excitement_scallop_yogurt_pennsylvania_alsace,7470166,4,a,401,7,0,2,392,0,396,2,0,2,392,0,403,0
3_3775971,strips-mysty-x-30,feast_intoxication_muffin_turkey_guanabara_arizona,3775971,3,a,219,7,0,2,210,0,214,2,0,2,210,0,221,0
4_4653796,strips-mysty-x-30,feast_excitement_beef_hamburger_oregon_bosnia,4653796,4,a,319,7,0,2,310,0,314,2,0,2,310,0,321,0
2_6591999,strips-mysty-x-30,eats_beef_hamburger,6591999,2,f,1,1,0,0,0,0,6,6,0,0,0,0,7,0
5_5727811,strips-mysty-x-30,feast_triumph_baguette_cucumber_manitoba_surrey,5727811,5,a,544,7,0,2,535,0,539,2,0,2,535,0,546,0
4_2733384,strips-mysty-x-30,harmony_excitement_venus,2733384,4,f,19,8,0,7,4,0,33,22,0,7,4,0,41,0
5_7136906,strips-mysty-x-30,noop_craves_laceration_turkey,7136906,5,a,126,1,0,0,125,0,126,1,0,0,125,0,127,0
4_2362224,strips-mysty-x-30,overcome_abrasion_achievement_rice_mars_vulcan,2362224,4,a,300,9,0,2,289,0,293,2,0,2,289,0,302,0
