id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
2_4623385,strips-mysty-x-27,province_manitoba,4623385,2,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_6290231,strips-mysty-x-27,eats_wurst_guava,6290231,3,f,1,1,0,0,0,0,10,10,0,0,0,0,11,0
4_4763804,strips-mysty-x-27,harmony_satisfaction_earth,4763804,4,f,27,21,0,0,6,0,6,0,0,0,6,0,27,0
4_3489259,strips-mysty-x-27,locale_onion_kentucky,3489259,4,f,19,12,0,0,7,0,7,0,0,0,7,0,19,0
4_2312734,strips-mysty-x-27,craves_satisfaction_pork,2312734,4,f,29,7,0,6,16,0,22,0,0,6,16,0,29,0
3_6396279,strips-mysty-x-27,feast_triumph_onion_muffin_kentucky_oregon,6396279,3,a,193,7,0,2,184,0,188,2,0,2,184,0,195,0
4_3205168,strips-mysty-x-27,eats_muffin_scallion,3205168,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0_890624,strips-mysty-x-27,attacks_surrey_guanabara,890624,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_3917897,strips-mysty-x-27,noop_craves_boils_guava,3917897,3,a,215,1,0,0,214,0,215,1,0,0,214,0,216,0
2_343352,strips-mysty-x-27,feast_love_scallion_muffin_manitoba_arizona,343352,2,a,100,7,0,2,91,0,94,2,0,1,91,0,102,0
2_6494162,strips-mysty-x-27,noop_craves_satisfaction_muffin,6494162,2,a,84,1,0,0,83,0,84,1,0,0,83,0,85,0
3_3006823,strips-mysty-x-27,succumb_grief_satisfaction_scallion_mercury_mars,3006823,3,a,223,7,0,2,214,0,218,2,0,2,214,0,225,0
2_1406753,strips-mysty-x-27,feast_satisfaction_scallion_guava_guanabara_manitoba,1406753,2,a,151,7,0,2,142,0,145,2,0,1,142,0,153,0
4_4811658,strips-mysty-x-27,province_arizona,4811658,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3_4750476,strips-mysty-x-27,noop_eats_muffin_pork,4750476,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_2756092,strips-mysty-x-27,noop_eats_onion_popover,2756092,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3_845651,strips-mysty-x-27,succumb_loneliness_satisfaction_muffin_uranus_earth,845651,3,a,210,7,0,2,201,0,205,2,0,2,201,0,212,0
2_2518592,strips-mysty-x-27,noop_province_arizona,2518592,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_204741,strips-mysty-x-27,noop_attacks_quebec_kentucky,204741,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0_6556178,strips-mysty-x-27,eats_popover_scallion,6556178,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3_2896483,strips-mysty-x-27,feast_triumph_onion_pork_bavaria_goias,2896483,3,a,157,7,0,2,148,0,152,2,0,2,148,0,159,0
2_1548935,strips-mysty-x-27,feast_triumph_muffin_scallion_surrey_guanabara,1548935,2,a,105,7,0,2,96,0,100,2,0,2,96,0,107,0
2_7994109,strips-mysty-x-27,feast_love_scallion_guava_manitoba_arizona,7994109,2,a,100,7,0,2,91,0,95,2,0,2,91,0,102,0
2_3883195,strips-mysty-x-27,noop_locale_muffin_surrey,3883195,2,a,20,1,0,0,19,0,20,1,0,0,19,0,21,0
1_1370260,strips-mysty-x-27,pain_anxiety,1370260,1,f,1,1,0,0,0,0,2,2,0,0,0,0,3,0
3_4677532,strips-mysty-x-27,feast_triumph_guava_wurst_alsace_quebec,4677532,3,a,226,7,0,2,217,0,221,2,0,2,217,0,228,0
2_6714773,strips-mysty-x-27,noop_locale_scallion_arizona,6714773,2,a,27,1,0,0,26,0,27,1,0,0,26,0,28,0
4_1890395,strips-mysty-x-27,craves_triumph_onion,1890395,4,f,42,13,0,16,13,0,29,0,0,16,13,0,42,0
0_6427428,strips-mysty-x-27,noop_pain_boils,6427428,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4_4531098,strips-mysty-x-27,fears_dread_triumph,4531098,4,f,13,4,0,3,6,0,10,0,0,4,6,0,14,0
3_1328704,strips-mysty-x-27,noop_planet_mars,1328704,3,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_6951259,strips-mysty-x-27,eats_pork_muffin,6951259,2,f,1,1,0,0,0,0,6,6,0,0,0,0,7,0
3_2453247,strips-mysty-x-27,feast_love_scallion_popover_guanabara_manitoba,2453247,3,a,159,7,0,2,150,0,154,2,0,2,150,0,161,0
3_3927038,strips-mysty-x-27,overcome_grief_satisfaction_scallion_mars_uranus,3927038,3,a,213,9,0,2,202,0,206,2,0,2,202,0,215,0
1_4035249,strips-mysty-x-27,fears_grief_satisfaction,4035249,1,f,9,1,0,0,8,0,10,2,0,0,8,0,11,0
2_6154015,strips-mysty-x-27,fears_boils_satisfaction,6154015,2,f,12,3,0,1,8,0,15,6,0,1,8,0,18,0
0_3933873,strips-mysty-x-27,province_bavaria,3933873,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2466473,strips-mysty-x-27,feast_triumph_onion_popover_goias_bosnia,2466473,1,a,41,7,0,2,32,0,36,2,0,2,32,0,43,0
2_2130420,strips-mysty-x-27,eats_scallion_popover,2130420,2,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
4_6556178,strips-mysty-x-27,eats_popover_scallion,6556178,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3_5961424,strips-mysty-x-27,province_guanabara,5961424,3,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_1172563,strips-mysty-x-27,overcome_anxiety_triumph_wurst_mars_uranus,1172563,2,a,94,9,0,2,83,0,87,2,0,2,83,0,96,0
4_5009729,strips-mysty-x-27,locale_scallion_surrey,5009729,4,f,18,9,0,0,9,0,9,0,0,0,9,0,18,0
3_3933873,strips-mysty-x-27,province_bavaria,3933873,3,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_2542087,strips-mysty-x-27,noop_craves_anxiety_wurst,2542087,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1_1657205,strips-mysty-x-27,feast_triumph_wurst_onion_oregon_bavaria,1657205,1,a,37,7,0,2,28,0,30,2,0,0,28,0,39,0
4_6759301,strips-mysty-x-27,attacks_pennsylvania_alsace,6759301,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2_6540504,strips-mysty-x-27,feast_love_onion_muffin_bavaria_goias,6540504,2,a,108,7,0,2,99,0,102,2,0,1,99,0,110,0
3_3563388,strips-mysty-x-27,overcome_loneliness_love_scallion_mercury_mars,3563388,3,a,179,9,0,2,168,0,172,2,0,2,168,0,181,0
1_5944854,strips-mysty-x-27,craves_triumph_pork,5944854,1,f,6,1,0,0,5,0,8,3,0,0,5,0,9,0
3_3937350,strips-mysty-x-27,overcome_loneliness_triumph_popover_uranus_earth,3937350,3,a,319,9,0,2,308,0,312,2,0,2,308,0,321,0
0_350171,strips-mysty-x-27,noop_eats_muffin_scallion,350171,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0_5631791,strips-mysty-x-27,pain_loneliness,5631791,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2_6601664,strips-mysty-x-27,noop_orbits_mars_uranus,6601664,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_1819488,strips-mysty-x-27,craves_satisfaction_popover,1819488,3,f,29,7,0,6,16,0,43,21,0,6,16,0,50,0
3_804392,strips-mysty-x-27,fears_dread_love,804392,3,f,20,1,0,0,19,0,21,2,0,0,19,0,22,0
3_6016938,strips-mysty-x-27,succumb_boils_satisfaction_guava_mars_uranus,6016938,3,a,218,7,0,2,209,0,213,2,0,2,209,0,220,0
3_6452262,strips-mysty-x-27,succumb_grief_love_scallion_mercury_mars,6452262,3,a,186,7,0,2,177,0,181,2,0,2,177,0,188,0
1_3927038,strips-mysty-x-27,overcome_grief_satisfaction_scallion_mars_uranus,3927038,1,a,45,9,0,2,34,0,38,2,0,2,34,0,47,0
