id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
5_294906,strips-mysty-x-13,overcome_jealousy-22_achievement_baguette_neptune_vulcan,294906,5,a,2062,9,0,2,2051,0,2054,2,0,1,2051,0,2064,0
0_7594296,strips-mysty-x-13,pain_abrasion-12,7594296,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3_4357827,strips-mysty-x-13,feast_aesthetics_flounder_lemon_bavaria_quebec,4357827,3,a,151,7,0,2,142,0,146,2,0,2,142,0,153,0
6_2630451,strips-mysty-x-13,succumb_laceration-20_love_scallop_neptune_vulcan,2630451,6,a,2932,7,0,2,2923,0,2927,2,0,2,2923,0,2934,0
1_6689381,strips-mysty-x-13,fears_anger-6_achievement,6689381,1,f,11,1,0,0,10,0,12,2,0,0,10,0,13,0
4_6636197,strips-mysty-x-13,noop_craves_grief-25_hamburger,6636197,4,a,327,1,0,0,326,0,327,1,0,0,326,0,328,0
7_7762369,strips-mysty-x-13,overcome_abrasion_achievement_scallop_neptune_vulcan,7762369,7,a,2380,9,0,2,2369,0,2373,2,0,2,2369,0,2382,0
8_5091041,strips-mysty-x-13,craves_sciatica-16_onion,5091041,8,f,36,8,0,6,22,0,29,0,0,7,22,0,37,0
0_7185882,strips-mysty-x-13,noop_eats_haroset_melon,7185882,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
6_1137293,strips-mysty-x-13,succumb_angina_intoxication_rice_mars_neptune,1137293,6,a,701,7,0,2,692,0,696,2,0,2,692,0,703,0
6_7038726,strips-mysty-x-13,overcome_dread-4_intoxication_scallop_vulcan_venus,7038726,6,a,2314,9,0,2,2303,0,2307,2,0,2,2303,0,2316,0
6_1428277,strips-mysty-x-13,overcome_jealousy-22_aesthetics_hamburger_mars_neptune,1428277,6,a,868,9,0,2,857,0,861,2,0,2,857,0,870,0
7_4208007,strips-mysty-x-13,noop_fears_anger_intoxication,4208007,7,a,386,1,0,0,385,0,386,1,0,0,385,0,387,0
7_4857764,strips-mysty-x-13,overcome_anger-21_love_papaya_neptune_vulcan,4857764,7,a,2254,9,0,2,2243,0,2247,2,0,2,2243,0,2256,0
6_3351588,strips-mysty-x-13,pain_hangover-31,3351588,6,f,1,1,0,0,0,0,169,169,0,0,0,0,170,0
7_6751537,strips-mysty-x-13,succumb_prostatitis-18_love_scallop_neptune_vulcan,6751537,7,a,3888,7,0,2,3879,0,3883,2,0,2,3879,0,3890,0
4_5623675,strips-mysty-x-13,fears_dread_entertainment,5623675,4,f,66,3,0,0,63,0,67,4,0,0,63,0,70,0
1_3800886,strips-mysty-x-13,noop_pain_sciatica,3800886,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_3525750,strips-mysty-x-13,noop_eats_turkey_onion,3525750,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_20256,strips-mysty-x-13,province_oregon,20256,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_6873320,strips-mysty-x-13,overcome_prostatitis-29_achievement_baguette_vulcan_venus,6873320,6,a,2794,9,0,2,2783,0,2787,2,0,2,2783,0,2796,0
4_4486155,strips-mysty-x-13,fears_depression-19_love,4486155,4,f,49,4,0,6,39,0,62,17,0,6,39,0,66,0
8_7657203,strips-mysty-x-13,fears_jealousy-8_entertainment,7657203,8,f,78,4,0,3,71,0,74,0,0,3,71,0,78,0
3_2607598,strips-mysty-x-13,overcome_dread-4_achievement_potato_mars_neptune,2607598,3,a,324,9,0,2,313,0,317,2,0,2,313,0,326,0
6_1640263,strips-mysty-x-13,overcome_anger-21_love_baguette_neptune_vulcan,1640263,6,a,2432,9,0,2,2421,0,2425,2,0,2,2421,0,2434,0
7_6828741,strips-mysty-x-13,noop_fears_abrasion_entertainment,6828741,7,a,194,1,0,0,193,0,194,1,0,0,193,0,195,0
7_5943089,strips-mysty-x-13,overcome_prostatitis-29_love_scallop_neptune_vulcan,5943089,7,a,3972,9,0,2,3961,0,3965,2,0,2,3961,0,3974,0
6_195864,strips-mysty-x-13,succumb_prostatitis-18_achievement_flounder_vulcan_venus,195864,6,a,2775,7,0,2,2766,0,2770,2,0,2,2766,0,2777,0
7_3902854,strips-mysty-x-13,succumb_laceration-20_love_hamburger_neptune_vulcan,3902854,7,a,2264,7,0,2,2255,0,2259,2,0,2,2255,0,2266,0
7_5521339,strips-mysty-x-13,overcome_depression-19_achievement_baguette_neptune_vulcan,5521339,7,a,3661,9,0,2,3650,0,3654,2,0,2,3650,0,3663,0
1_4960097,strips-mysty-x-13,noop_eats_muffin_ham,4960097,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_4605843,strips-mysty-x-13,craves_love_lobster,4605843,4,f,72,5,0,3,64,0,107,40,0,3,64,0,112,0
6_6468856,strips-mysty-x-13,overcome_depression_entertainment_scallop_mars_neptune,6468856,6,a,1031,9,0,2,1020,0,1024,2,0,2,1020,0,1033,0
6_3983218,strips-mysty-x-13,succumb_dread-24_aesthetics_flounder_mars_neptune,3983218,6,a,873,7,0,2,864,0,868,2,0,2,864,0,875,0
6_5522579,strips-mysty-x-13,feast_aesthetics_lobster_marzipan_oregon_alsace,5522579,6,a,967,7,0,2,958,0,962,2,0,2,958,0,969,0
7_6412535,strips-mysty-x-13,overcome_laceration-20_achievement_lobster_neptune_vulcan,6412535,7,a,3770,9,0,2,3759,0,3763,2,0,2,3759,0,3772,0
6_2720834,strips-mysty-x-13,succumb_loneliness-17_achievement_flounder_neptune_vulcan,2720834,6,a,2800,7,0,2,2791,0,2795,2,0,2,2791,0,2802,0
5_3535604,strips-mysty-x-13,noop_craves_aesthetics_hamburger,3535604,5,a,522,1,0,0,521,0,522,1,0,0,521,0,523,0
