id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
2_6839818,strips-mysty-x-3,noop_locale_melon_arizona,6839818,2,a,26,1,0,0,25,0,26,1,0,0,25,0,27,0
4_4506761,strips-mysty-x-3,eats_popover_pepper,4506761,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1_7986857,strips-mysty-x-3,harmony_satisfaction_neptune,7986857,1,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
0_3301722,strips-mysty-x-3,eats_marzipan_pea,3301722,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_3056543,strips-mysty-x-3,feast_entertainment_pepper_pea_arizona_manitoba,3056543,0,a,13,0,6,2,5,0,9,2,0,2,5,0,15,0
4_2874410,strips-mysty-x-3,eats_pea_marzipan,2874410,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0_3663839,strips-mysty-x-3,noop_pain_angina,3663839,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3_5554132,strips-mysty-x-3,noop_fears_jealousy_entertainment,5554132,3,a,189,1,0,0,188,0,189,1,0,0,188,0,190,0
3_4864341,strips-mysty-x-3,pleasure_satisfaction,4864341,3,f,1,1,0,0,0,0,84,84,0,0,0,0,85,0
2_1693838,strips-mysty-x-3,locale_melon_arizona,1693838,2,f,7,6,0,0,1,0,14,13,0,0,1,0,20,0
2_6750000,strips-mysty-x-3,overcome_angina_love_orange_vulcan_venus,6750000,2,a,50,9,0,2,39,0,41,2,0,0,39,0,52,0
2_3913331,strips-mysty-x-3,noop_craves_satisfaction_pepper,3913331,2,a,68,1,0,0,67,0,68,1,0,0,67,0,69,0
3_2206945,strips-mysty-x-3,succumb_grief_entertainment_marzipan_vulcan_venus,2206945,3,a,158,7,0,2,149,0,153,2,0,2,149,0,160,0
2_5122747,strips-mysty-x-3,feast_satisfaction_pepper_popover_bavaria_arizona,5122747,2,a,95,7,0,2,86,0,90,2,0,2,86,0,97,0
3_5963060,strips-mysty-x-3,noop_craves_triumph_pepper,5963060,3,a,115,1,0,0,114,0,115,1,0,0,114,0,116,0
