id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
0_1567476,strips-mysty-x-29,pain_anger,1567476,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1_4628926,strips-mysty-x-29,noop_attacks_pennsylvania_alsace,4628926,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
3_691112,strips-mysty-x-29,locale_pear_arizona,691112,3,f,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_4303366,strips-mysty-x-29,attacks_quebec_manitoba,4303366,4,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2_5766081,strips-mysty-x-29,succumb_hangover_achievement_melon_neptune_uranus,5766081,2,a,91,7,0,2,82,0,86,2,0,2,82,0,93,0
2_7173327,strips-mysty-x-29,noop_eats_popover_shrimp,7173327,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
1_4851305,strips-mysty-x-29,attacks_manitoba_bavaria,4851305,1,f,1,1,0,0,0,0,9,9,0,0,0,0,10,0
2_6373098,strips-mysty-x-29,succumb_sciatica_excitement_pork_pluto_neptune,6373098,2,a,84,7,0,2,75,0,79,2,0,2,75,0,86,0
0_4073824,strips-mysty-x-29,noop_eats_papaya_popover,4073824,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2_4263334,strips-mysty-x-29,overcome_prostatitis_excitement_shrimp_neptune_uranus,4263334,2,a,87,9,0,2,76,0,80,2,0,2,76,0,89,0
1_5928252,strips-mysty-x-29,eats_scallop_melon,5928252,1,f,1,1,0,0,0,0,4,4,0,0,0,0,5,0
3_2339924,strips-mysty-x-29,noop_harmony_achievement_earth,2339924,3,a,163,1,0,0,162,0,163,1,0,0,162,0,164,0
0_5413292,strips-mysty-x-29,noop_eats_pear_papaya,5413292,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4_7923971,strips-mysty-x-29,craves_jealousy_shrimp,7923971,4,f,33,1,0,0,32,0,32,0,0,0,32,0,33,0
2_6634874,strips-mysty-x-29,craves_prostatitis_shrimp,6634874,2,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
4_5081110,strips-mysty-x-29,craves_jealousy_broccoli,5081110,4,f,17,4,0,3,10,0,13,0,0,3,10,0,17,0
3_1869387,strips-mysty-x-29,overcome_anger_excitement_pork_earth_pluto,1869387,3,a,296,9,0,2,285,0,289,2,0,2,285,0,298,0
3_3006737,strips-mysty-x-29,feast_excitement_shrimp_melon_bavaria_oregon,3006737,3,a,175,7,0,2,166,0,170,2,0,2,166,0,177,0
2_7102155,strips-mysty-x-29,noop_craves_excitement_pork,7102155,2,a,51,1,0,0,50,0,51,1,0,0,50,0,52,0
2_5957481,strips-mysty-x-29,overcome_hangover_achievement_scallop_earth_pluto,5957481,2,a,90,9,0,2,79,0,83,2,0,2,79,0,92,0
1_5747312,strips-mysty-x-29,noop_pleasure_achievement,5747312,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_6909164,strips-mysty-x-29,feast_achievement_shrimp_melon_oregon_kentucky,6909164,2,a,90,7,0,2,81,0,85,2,0,2,81,0,92,0
2_5690726,strips-mysty-x-29,noop_locale_pork_quebec,5690726,2,a,87,1,0,0,86,0,87,1,0,0,86,0,88,0
2_3456443,strips-mysty-x-29,pain_grief,3456443,2,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
2_3879932,strips-mysty-x-29,succumb_sciatica_excitement_scallop_neptune_uranus,3879932,2,a,88,7,0,2,79,0,83,2,0,2,79,0,90,0
