id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
7_7037277,strips-mysty-x-28,locale_lamb_oregon,7037277,7,f,10,4,0,2,4,0,7,0,0,3,4,0,11,0
3_4227751,strips-mysty-x-28,craves_loneliness_lamb,4227751,3,f,22,1,0,0,21,0,23,2,0,0,21,0,24,0
2_1370260,strips-mysty-x-28,pain_anxiety,1370260,2,f,1,1,0,0,0,0,4,4,0,0,0,0,5,0
4_1776233,strips-mysty-x-28,overcome_anger_intoxication_broccoli_vulcan_earth,1776233,4,a,164,9,0,2,153,0,157,2,0,2,153,0,166,0
0_3042921,strips-mysty-x-28,feast_intoxication_wurst_lamb_goias_bosnia,3042921,0,a,14,0,7,2,5,0,9,2,0,2,5,0,16,0
0_7403252,strips-mysty-x-28,noop_craves_anger_muffin,7403252,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
7_6829812,strips-mysty-x-28,craves_intoxication_shrimp,6829812,7,f,27,5,0,6,16,0,22,0,0,6,16,0,27,0
4_130557,strips-mysty-x-28,noop_craves_intoxication_wurst,130557,4,a,108,1,0,0,107,0,108,1,0,0,107,0,109,0
7_7416136,strips-mysty-x-28,craves_hangover_broccoli,7416136,7,f,25,3,0,2,20,0,22,0,0,2,20,0,25,0
5_4059957,strips-mysty-x-28,noop_craves_anger_wurst,4059957,5,a,181,1,0,0,180,0,181,1,0,0,180,0,182,0
6_6804138,strips-mysty-x-28,food_muffin,6804138,6,f,1,1,0,0,0,0,37,37,0,0,0,0,38,0
6_1493246,strips-mysty-x-28,noop_craves_grief_wurst,1493246,6,a,181,1,0,0,180,0,181,1,0,0,180,0,182,0
6_5660558,strips-mysty-x-28,overcome_grief_intoxication_shrimp_neptune_vulcan,5660558,6,a,215,9,0,2,204,0,207,2,0,1,204,0,217,0
3_7403252,strips-mysty-x-28,noop_craves_anger_muffin,7403252,3,a,9,1,0,0,8,0,9,1,0,0,8,0,10,0
3_7939797,strips-mysty-x-28,noop_fears_anxiety_intoxication,7939797,3,a,65,1,0,0,64,0,65,1,0,0,64,0,66,0
2_1766507,strips-mysty-x-28,locale_shrimp_alsace,1766507,2,f,4,1,0,2,1,0,6,3,0,2,1,0,7,0
6_2491079,strips-mysty-x-28,noop_craves_angina_shrimp,2491079,6,a,198,1,0,0,197,0,198,1,0,0,197,0,199,0
4_4995690,strips-mysty-x-28,fears_anger_intoxication,4995690,4,f,28,3,0,5,20,0,34,9,0,5,20,0,37,0
1_2803555,strips-mysty-x-28,noop_province_moravia,2803555,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
6_3470716,strips-mysty-x-28,feast_intoxication_broccoli_muffin_oregon_alsace,3470716,6,a,197,7,0,2,188,0,192,2,0,2,188,0,199,0
4_7594879,strips-mysty-x-28,noop_pain_hangover,7594879,4,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
4_2542087,strips-mysty-x-28,noop_craves_anxiety_wurst,2542087,4,a,147,1,0,0,146,0,147,1,0,0,146,0,148,0
6_6529279,strips-mysty-x-28,overcome_anxiety_intoxication_wurst_neptune_vulcan,6529279,6,a,216,9,0,2,205,0,209,2,0,2,205,0,218,0
7_3030410,strips-mysty-x-28,craves_anger_broccoli,3030410,7,f,20,3,0,2,15,0,17,0,0,2,15,0,20,0
3_6916105,strips-mysty-x-28,succumb_angina_intoxication_muffin_vulcan_earth,6916105,3,a,103,7,0,2,94,0,98,2,0,2,94,0,105,0
2_918250,strips-mysty-x-28,pain_boils,918250,2,f,1,1,0,0,0,0,2,2,0,0,0,0,3,0
6_5467817,strips-mysty-x-28,noop_eats_muffin_broccoli,5467817,6,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
7_6249191,strips-mysty-x-28,locale_muffin_goias,6249191,7,f,7,3,0,0,4,0,4,0,0,0,4,0,7,0
7_778475,strips-mysty-x-28,pain_hangover,778475,7,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6_4959155,strips-mysty-x-28,succumb_hangover_intoxication_shrimp_vulcan_earth,4959155,6,a,206,7,0,2,197,0,201,2,0,2,197,0,208,0
7_7229281,strips-mysty-x-28,fears_anxiety_intoxication,7229281,7,f,27,11,0,10,6,0,16,0,0,10,6,0,27,0
1_5168780,strips-mysty-x-28,craves_intoxication_lamb,5168780,1,f,7,1,0,0,6,0,11,5,0,0,6,0,12,0
0_2791656,strips-mysty-x-28,noop_planet_vulcan,2791656,0,a,1,0,1,0,0,0,1,1,0,0,0,0,2,0
5_6837474,strips-mysty-x-28,noop_province_pennsylvania,6837474,5,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
1_6935494,strips-mysty-x-28,noop_pain_loneliness,6935494,1,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_3677163,strips-mysty-x-28,locale_muffin_pennsylvania,3677163,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
