id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
4_3096138,strips-log-x-1,at_package2_city3-2,3096138,4,f,11,2,0,0,9,0,13,4,0,0,9,0,15,0
7_1752286,strips-log-x-1,load-truck_package5_truck4_city4-2,1752286,7,a,79,5,0,1,73,0,75,1,0,1,73,0,80,0
0_5263322,strips-log-x-1,location_city6-1,5263322,0,f,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6_2059019,strips-log-x-1,noop_at_package5_city6-2,2059019,6,a,68,1,0,0,67,0,68,1,0,0,67,0,69,0
8_1180644,strips-log-x-1,unload-truck_package6_truck1_city1-1,1180644,8,a,76,5,0,1,70,0,72,1,0,1,70,0,77,0
8_4331301,strips-log-x-1,unload-airplane_package4_plane1_city5-2,4331301,8,a,148,5,0,1,142,0,143,1,0,0,142,0,149,0
6_1692543,strips-log-x-1,noop_airport_city5-2,1692543,6,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
0_2904720,strips-log-x-1,noop_location_city5-1,2904720,0,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0
9_3557810,strips-log-x-1,in-city_city3-2_city3,3557810,9,f,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6_3599755,strips-log-x-1,unload-airplane_package3_plane2_city6-2,3599755,6,a,133,5,0,1,127,0,128,1,0,0,127,0,134,0
6_2970256,strips-log-x-1,noop_location_city6-1,2970256,6,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
2_1181754,strips-log-x-1,noop_in-city_city5-2_city5,1181754,2,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
7_3756852,strips-log-x-1,fly-airplane_plane2_city2-2_city4-2,3756852,7,a,112,4,0,1,107,0,108,1,0,0,107,0,113,0
8_5384679,strips-log-x-1,unload-airplane_package1_plane1_city6-2,5384679,8,a,148,5,0,1,142,0,144,1,0,1,142,0,149,0
5_5646947,strips-log-x-1,in_package1_plane2,5646947,5,f,9,2,0,0,7,0,15,7,0,1,7,0,17,0
6_6350723,strips-log-x-1,load-airplane_package3_plane2_city2-2,6350723,6,a,133,5,0,1,127,0,129,1,0,1,127,0,134,0
4_6497294,strips-log-x-1,city_city3,6497294,4,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
6_962110,strips-log-x-1,in_package5_plane1,962110,6,f,32,7,0,6,19,0,32,7,0,6,19,0,39,0
