id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
11_2422848,strips-log-x-5,load-truck_package1_truck7_city5-1,2422848,11,a,106,5,0,1,100,0,102,1,0,1,100,0,107,0
3_1690965,strips-log-x-5,unload-truck_package4_truck10_city8-1,1690965,3,a,23,5,0,1,17,0,19,1,0,1,17,0,24,0
9_5307034,strips-log-x-5,noop_at_package2_city4-1,5307034,9,a,92,1,0,0,91,0,92,1,0,0,91,0,93,0
9_3699733,strips-log-x-5,load-truck_package2_truck8_city6-1,3699733,9,a,106,5,0,1,100,0,102,1,0,1,100,0,107,0
11_1710287,strips-log-x-5,noop_at_package3_city7-1,1710287,11,a,92,1,0,0,91,0,92,1,0,0,91,0,93,0
3_4435789,strips-log-x-5,obj_package1,4435789,3,f,1,1,0,0,0,0,14,14,0,0,0,0,15,0
4_4236304,strips-log-x-5,noop_in_package4_truck10,4236304,4,a,15,1,0,0,14,0,15,1,0,0,14,0,16,0
10_7615392,strips-log-x-5,noop_in_package1_truck10,7615392,10,a,92,1,0,0,91,0,92,1,0,0,91,0,93,0
3_6497300,strips-log-x-5,city_city9,6497300,3,f,1,1,0,0,0,0,3,3,0,0,0,0,4,0
11_7130966,strips-log-x-5,unload-airplane_package3_plane1_city2-2,7130966,11,a,225,5,0,1,219,0,221,1,0,1,219,0,226,0
6_5983446,strips-log-x-5,noop_at_package4_city8-2,5983446,6,a,48,1,0,0,47,0,48,1,0,0,47,0,49,0
7_3376608,strips-log-x-5,noop_at_truck9_city7-2,3376608,7,a,9,1,0,0,8,0,9,1,0,0,8,0,10,0
2_3500436,strips-log-x-5,drive-truck_truck2_city8-2_city8-1_city8,3500436,2,a,16,7,0,1,8,0,10,1,0,1,8,0,17,0
8_968341,strips-log-x-5,noop_at_package1_city2-2,968341,8,a,92,1,0,0,91,0,92,1,0,0,91,0,93,0
7_4236305,strips-log-x-5,noop_in_package4_truck11,4236305,7,a,175,1,0,0,174,0,175,1,0,0,174,0,176,0
10_6124365,strips-log-x-5,unload-truck_package2_truck5_city3-1,6124365,10,a,106,5,0,1,100,0,102,1,0,1,100,0,107,0
11_7612973,strips-log-x-5,noop_in-city_city6-1_city6,7612973,11,a,1,1,0,0,0,0,1,1,0,0,0,0,2,0
7_6686642,strips-log-x-5,fly-airplane_plane1_city6-2_city1-2,6686642,7,a,157,4,0,1,152,0,154,1,0,1,152,0,158,0
