id,gn,name,hash,time,type,ind,iid,iod,idd,ixd,isd,otd,oid,ood,odd,oxd,osd,ad,bc
0_1107050,strips-log-x-8,at_package18_city16-1,1107050,0,f,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0_7347850,strips-log-x-8,in-city_city10-2_city10,7347850,0,f,0,0,0,0,0,0,0,0,4,0,0,0,4,0
0_7578050,strips-log-x-8,in-city_city13-1_city13,7578050,0,f,0,0,0,0,0,0,0,0,3,0,0,0,3,0
0_5132250,strips-log-x-8,location_city4-1,5132250,0,f,0,0,0,0,0,0,0,0,6,0,0,0,6,0
0_6497300,strips-log-x-8,city_city9,6497300,0,f,0,0,0,0,0,0,0,0,3,0,0,0,3,0
0_5132251,strips-log-x-8,location_city4-2,5132251,0,f,0,0,0,0,0,0,0,0,6,0,0,0,6,0
0_1988052,strips-log-x-8,in-city_city4-1_city4,1988052,0,f,0,0,0,0,0,0,0,0,6,0,0,0,6,0
0_2162752,strips-log-x-8,in-city_city7-3_city7,2162752,0,f,0,0,0,0,0,0,0,0,2,0,0,0,2,0
0_5562402,strips-log-x-8,in-city_city20-1_city20,5562402,0,f,0,0,0,0,0,0,0,0,4,0,0,0,4,0
0_5132252,strips-log-x-8,location_city4-3,5132252,0,f,0,0,0,0,0,0,0,0,4,0,0,0,4,0
0_7967604,strips-log-x-8,at_package22_city15-3,7967604,0,f,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0_1875204,strips-log-x-8,at_package24_city13-1,1875204,0,f,0,0,0,0,0,0,0,0,2,0,0,0,2,0
0_7763204,strips-log-x-8,location_city13-1,7763204,0,f,0,0,0,0,0,0,0,0,7,0,0,0,7,0
0_7872255,strips-log-x-8,at_package12_city7-2,7872255,0,f,0,0,0,0,0,0,0,0,2,0,0,0,2,0
0_323305,strips-log-x-8,airport_city4-3,323305,0,f,0,0,0,0,0,0,0,0,5,0,0,0,5,0
0_822255,strips-log-x-8,airport_city13-3,822255,0,f,0,0,0,0,0,0,0,0,5,0,0,0,5,0
0_7763205,strips-log-x-8,location_city13-2,7763205,0,f,0,0,0,0,0,0,0,0,2,0,0,0,2,0
